16 23100.580962 6 405.187494 3.065417 0 0 0 0 0 0 0.003857 0.919847 8.925404 0 126 0.038213 0.857984 0 0 0.053788 0 0 0 0 95.292654 0 0 0.177769 0.825304 0 0 6.99E-004 0
17 21833.659309 7 397.994217 3.076651 0 0 0 0 0 0 0.003727 0.911431 8.873604 0 126 0.038002 0.884707 0 0 0.053268 0 0 0 0 93.598112 0 0 0.180265 0.822358 0 0 6.95E-004 0
18 21529.141176 8 389.015963 3.045067 0 0 0 0 0 0 0.003706 0.889246 8.895342 0 126 0.037984 0.908737 0 0 0.055886 0 0 0 0 93.114314 0 0 0.177224 0.82547 0 0 6.97E-004 0
19 19531.203104 9 389.4307 3.061952 0 0 0 0 0 0 0.003683 0.876452 8.790179 0 126 0.037897 0.911625 0 0 0.056116 0 0 0 0 90.21258 0 0 0.177458 0.812466 0 0 7.00E-004 0
20 19531.203104 9 389.4307 3.061952 0 0 0 0 0 0 0.003683 0.876452 8.790179 0 126 0.037897 0.911625 0 0 0.056116 0 0 0 0 90.21258 0 0 0.177458 0.812466 0 0 7.00E-004 0
21 19531.203104 9 389.4307 3.061952 0 0 0 0 0 0 0.003683 0.876452 8.790179 0 126 0.037897 0.911625 0 0 0.056116 0 0 0 0 90.21258 0 0 0.177458 0.812466 0 0 7.00E-004 0
22 19506.454268 10 393.062221 3.031812 0 0 0 0 0 0 0.003681 0.888203 8.771213 0 126 0.037079 0.90467 0 0 0.055897 0 0 0 0 90.102917 0 0 0.180897 0.816171 0 0 7.05E-004 0
23 19506.454268 10 393.062221 3.031812 0 0 0 0 0 0 0.003681 0.888203 8.771213 0 126 0.037079 0.90467 0 0 0.055897 0 0 0 0 90.102917 0 0 0.180897 0.816171 0 0 7.05E-004 0
24 19506.454268 10 393.062221 3.031812 0 0 0 0 0 0 0.003681 0.888203 8.771213 0 126 0.037079 0.90467 0 0 0.055897 0 0 0 0 90.102917 0 0 0.180897 0.816171 0 0 7.05E-004 0
25 19389.129116 11 393.931065 3.04822 0 0 0 0 0 0 0.003657 0.898996 8.600831 0 126 0.0372 0.909665 0 0 0.055587 0 0 0 0 89.990775 0 0 0.17934 0.795364 0 0 7.03E-004 0
26 19389.129116 11 393.931065 3.04822 0 0 0 0 0 0 0.003657 0.898996 8.600831 0 126 0.0372 0.909665 0 0 0.055587 0 0 0 0 89.990775 0 0 0.17934 0.795364 0 0 7.03E-004 0
27 19160.542306 12 391.228118 3.060461 0 0 0 0 0 0 0.003666 0.940968 8.659332 0 126 0.036656 0.914144 0 0 0.056505 0 0 0 0 89.822271 0 0 0.180042 0.793773 0 0 7.02E-004 0
28 19160.542306 12 391.228118 3.060461 0 0 0 0 0 0 0.003666 0.940968 8.659332 0 126 0.036656 0.914144 0 0 0.056505 0 0 0 0 89.822271 0 0 0.180042 0.793773 0 0 7.02E-004 0
29 18888.870561 13 402.098866 2.97674 0 0 0 0 0 0 0.003649 0.938702 8.628879 0 126 0.037159 0.89834 0 0 0.056306 0 0 0 0 89.448877 0 0 0.181675 0.789791 0 0 7.02E-004 0
30 18522.351796 14 401.772127 3.001428 0 0 0 0 0 0 0.003612 0.945103 8.73655 0 126 0.037371 0.89419 0 0 0.05616 0 0 0 0 88.974427 0 0 0.178661 0.787169 0 0 7.02E-004 0
31 18522.351796 14 401.772127 3.001428 0 0 0 0 0 0 0.003612 0.945103 8.73655 0 126 0.037371 0.89419 0 0 0.05616 0 0 0 0 88.974427 0 0 0.178661 0.787169 0 0 7.02E-004 0
32 18522.351796 14 401.772127 3.001428 0 0 0 0 0 0 0.003612 0.945103 8.73655 0 126 0.037371 0.89419 0 0 0.05616 0 0 0 0 88.974427 0 0 0.178661 0.787169 0 0 7.02E-004 0
33 18522.351796 14 401.772127 3.001428 0 0 0 0 0 0 0.003612 0.945103 8.73655 0 126 0.037371 0.89419 0 0 0.05616 0 0 0 0 88.974427 0 0 0.178661 0.787169 0 0 7.02E-004 0
34 18268.519095 15 399.117639 3.022993 0 0 0 0 0 0 0.003631 0.944074 8.681954 0 126 0.037367 0.891272 0 0 0.056167 0 0 0 0 88.573182 0 0 0.178589 0.789944 0 0 6.79E-004 0
35 18025.471558 16 402.743491 2.9571 0 0 0 0 0 0 0.003611 0.942702 8.770144 0 126 0.037314 0.877754 0 0 0.056531 0 0 0 0 88.160973 0 0 0.178288 0.788634 0 0 6.74E-004 0
36 18025.471558 16 402.743491 2.9571 0 0 0 0 0 0 0.003611 0.942702 8.770144 0 126 0.037314 0.877754 0 0 0.056531 0 0 0 0 88.160973 0 0 0.178288 0.788634 0 0 6.74E-004 0
37 17966.713861 17 401.619615 2.976308 0 0 0 0 0 0 0.003628 0.940748 8.759814 0 126 0.037636 0.888129 0 0 0.056085 0 0 0 0 88.119312 0 0 0.172631 0.781779 0 0 6.67E-004 0
38 17966.713861 17 401.619615 2.976308 0 0 0 0 0 0 0.003628 0.940748 8.759814 0 126 0.037636 0.888129 0 0 0.056085 0 0 0 0 88.119312 0 0 0.172631 0.781779 0 0 6.67E-004 0
39 17545.822857 18 400.274347 2.995256 0 0 0 0 0 0 0.003538 0.941843 8.77868 0 126 0.037647 0.891374 0 0 0.056099 0 0 0 0 87.481637 0 0 0.175498 0.78091 0 0 6.62E-004 0
40 16179.357689 19 399.351097 2.999446 0 0 0 0 0 0 0.003579 0.949788 9.015695 0 126 0.037301 0.890843 0 0 0.055437 0 0 0 0 85.22225 0 0 0.176258 0.770339 0 0 6.54E-004 0
41 15901.170912 20 398.544304 2.995299 0 0 0 0 0 0 0.003574 0.951834 8.972933 0 126 0.037028 0.892675 0 0 0.05484 0 0 0 0 84.706512 0 0 0.17434 0.782464 0 0 6.54E-004 0
42 15901.170912 20 398.544304 2.995299 0 0 0 0 0 0 0.003574 0.951834 8.972933 0 126 0.037028 0.892675 0 0 0.05484 0 0 0 0 84.706512 0 0 0.17434 0.782464 0 0 6.54E-004 0
43 15901.170912 20 398.544304 2.995299 0 0 0 0 0 0 0.003574 0.951834 8.972933 0 126 0.037028 0.892675 0 0 0.05484 0 0 0 0 84.706512 0 0 0.17434 0.782464 0 0 6.54E-004 0
44 15901.170912 20 398.544304 2.995299 0 0 0 0 0 0 0.003574 0.951834 8.972933 0 126 0.037028 0.892675 0 0 0.05484 0 0 0 0 84.706512 0 0 0.17434 0.782464 0 0 6.54E-004 0
45 15606.400493 21 390.581591 3.051879 0 0 0 0 0 0 0.003511 0.941008 9.241749 0 126 0.035191 0.894469 0 0 0.054842 0 0 0 0 83.836453 0 0 0.173786 0.782875 0 0 6.49E-004 0
46 15073.353283 22 388.170035 3.058867 0 0 0 0 0 0 0.003461 0.940197 9.214197 0 126 0.034701 0.881315 0 0 0.055405 0 0 0 0 82.762315 0 0 0.173414 0.779178 0 0 6.52E-004 0
47 14915.46891 23 392.937309 3.071794 0 0 0 0 0 0 0.003466 0.929434 9.232283 0 126 0.034623 0.882377 0 0 0.054652 0 0 0 0 82.415026 0 0 0.17727 0.81228 0 0 6.47E-004 0
48 14850.530742 24 388.424629 3.069734 0 0 0 0 0 0 0.003524 0.935091 9.198527 0 126 0.034626 0.881702 0 0 0.054802 0 0 0 0 82.317772 0 0 0.176381 0.811006 0 0 6.48E-004 0
49 14192.096136 25 388.490179 3.06543 0 0 0 0 0 0 0.003507 0.941582 9.233695 0 126 0.034759 0.88909 0 0 0.054987 0 0 0 0 81.137073 0 0 0.176233 0.813218 0 0 6.53E-004 0
50 14192.096136 25 388.490179 3.06543 0 0 0 0 0 0 0.003507 0.941582 9.233695 0 126 0.034759 0.88909 0 0 0.054987 0 0 0 0 81.137073 0 0 0.176233 0.813218 0 0 6.53E-004 0
51 14192.096136 25 388.490179 3.06543 0 0 0 0 0 0 0.003507 0.941582 9.233695 0 126 0.034759 0.88909 0 0 0.054987 0 0 0 0 81.137073 0 0 0.176233 0.813218 0 0 6.53E-004 0
52 14074.2308 26 388.442095 3.073682 0 0 0 0 0 0 0.003498 0.934167 9.211509 0 126 0.034725 0.891813 0 0 0.055074 0 0 0 0 80.851633 0 0 0.1758 0.803304 0 0 6.53E-004 0
53 13742.38751 27 394.118723 3.06107 0 0 0 0 0 0 0.003445 0.940239 9.454231 0 126 0.035137 0.891951 0 0 0.054663 0 0 0 0 80.331646 0 0 0.179433 0.812543 0 0 6.47E-004 0
54 13742.38751 27 394.118723 3.06107 0 0 0 0 0 0 0.003445 0.940239 9.454231 0 126 0.035137 0.891951 0 0 0.054663 0 0 0 0 80.331646 0 0 0.179433 0.812543 0 0 6.47E-004 0
55 13742.38751 27 394.118723 3.06107 0 0 0 0 0 0 0.003445 0.940239 9.454231 0 126 0.035137 0.891951 0 0 0.054663 0 0 0 0 80.331646 0 0 0.179433 0.812543 0 0 6.47E-004 0
56 13742.38751 27 394.118723 3.06107 0 0 0 0 0 0 0.003445 0.940239 9.454231 0 126 0.035137 0.891951 0 0 0.054663 0 0 0 0 80.331646 0 0 0.179433 0.812543 0 0 6.47E-004 0
57 13520.867015 28 393.793119 3.065929 0 0 0 0 0 0 0.003424 0.950495 9.337649 0 126 0.035125 0.898541 0 0 0.053945 0 0 0 0 79.931185 0 0 0.180654 0.80498 0 0 6.62E-004 0
58 13520.867015 28 393.793119 3.065929 0 0 0 0 0 0 0.003424 0.950495 9.337649 0 126 0.035125 0.898541 0 0 0.053945 0 0 0 0 79.931185 0 0 0.180654 0.80498 0 0 6.62E-004 0
59 13371.342791 29 391.702657 3.010338 0 0 0 0 0 0 0.003465 0.952765 8.61217 0 126 0.034684 0.864773 0 0 0.053959 0 0 0 0 79.407209 0 0 0.174208 0.810592 0 0 6.58E-004 0
60 12735.60653 30 385.071717 2.963874 0 0 0 0 0 0 0.003531 0.934617 8.446752 0 126 0.03434 0.861163 0 0 0.054937 0 0 0 0 77.823876 0 0 0.176272 0.801481 0 0 6.52E-004 0
61 12726.486695 31 381.916875 2.928715 0 0 0 0 0 0 0.003514 0.931248 8.458322 0 126 0.033798 0.861877 0 0 0.055493 0 0 0 0 77.686164 0 0 0.175692 0.807033 0 0 6.50E-004 0
62 12642.218811 32 380.841526 2.954503 0 0 0 0 0 0 0.003481 0.89523 8.427762 0 126 0.03447 0.866303 0 0 0.056346 0 0 0 0 77.416976 0 0 0.175465 0.797008 0 0 6.40E-004 0
63 12223.072117 33 367.609606 2.947198 0 0 0 0 0 0 0.00351 0.898049 8.347899 0 126 0.03474 0.864514 0 0 0.056258 0 0 0 0 76.509841 0 0 0.175508 0.808813 0 0 6.34E-004 0
64 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
65 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
66 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
67 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
68 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
69 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
70 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
71 12044.827499 34 362.834637 2.870197 0 0 0 0 0 0 0.003459 0.907208 8.416259 0 126 0.036047 0.868159 0 0 0.056412 0 0 0 0 76.404046 0 0 0.171559 0.808649 0 0 6.37E-004 0
72 11994.406518 35 362.967076 2.876022 0 0 0 0 0 0 0.003423 0.921648 8.416214 0 126 0.0362 0.871843 0 0 0.05791 0 0 0 0 76.438503 0 0 0.17081 0.819474 0 0 6.41E-004 0
73 11994.406518 35 362.967076 2.876022 0 0 0 0 0 0 0.003423 0.921648 8.416214 0 126 0.0362 0.871843 0 0 0.05791 0 0 0 0 76.438503 0 0 0.17081 0.819474 0 0 6.41E-004 0
74 11958.910144 36 362.756694 2.872 0 0 0 0 0 0 0.003421 0.902091 8.426157 0 126 0.036582 0.863926 0 0 0.057996 0 0 0 0 76.281843 0 0 0.171451 0.81406 0 0 6.36E-004 0
75 11051.497815 37 362.470869 2.871493 0 0 0 0 0 0 0.003483 0.893955 8.33018 0 126 0.036781 0.863304 0 0 0.057988 0 0 0 0 73.938998 0 0 0.172817 0.820738 0 0 6.26E-004 0
76 10824.959955 38 363.205641 2.884444 0 0 0 0 0 0 0.003547 0.895946 8.48214 0 126 0.03661 0.866843 0 0 0.058679 0 0 0 0 73.317853 0 0 0.17272 0.815484 0 0 6.28E-004 0
77 10615.361465 39 357.584996 2.896832 0 0 0 0 0 0 0.003552 0.894602 8.472143 0 126 0.03762 0.910103 0 0 0.057968 0 0 0 0 72.991169 0 0 0.174477 0.80709 0 0 6.34E-004 0
78 10334.504064 40 358.26948 2.917844 0 0 0 0 0 0 0.003451 0.896196 8.630566 0 126 0.037595 0.870159 0 0 0.05938 0 0 0 0 72.152076 0 0 0.178163 0.810084 0 0 6.40E-004 0
79 10334.504064 40 358.26948 2.917844 0 0 0 0 0 0 0.003451 0.896196 8.630566 0 126 0.037595 0.870159 0 0 0.05938 0 0 0 0 72.152076 0 0 0.178163 0.810084 0 0 6.40E-004 0
80 10317.126372 41 364.446131 2.92484 0 0 0 0 0 0 0.003456 0.865946 8.616041 0 126 0.037992 0.829834 0 0 0.058449 0 0 0 0 71.857625 0 0 0.177217 0.80852 0 0 6.42E-004 0
81 9969.358217 42 373.64202 2.906394 0 0 0 0 0 0 0.003529 0.86847 8.717442 0 126 0.037585 0.822994 0 0 0.05893 0 0 0 0 70.686523 0 0 0.174979 0.806684 0 0 6.49E-004 0
82 9969.358217 42 373.64202 2.906394 0 0 0 0 0 0 0.003529 0.86847 8.717442 0 126 0.037585 0.822994 0 0 0.05893 0 0 0 0 70.686523 0 0 0.174979 0.806684 0 0 6.49E-004 0
83 9866.867991 43 378.159868 2.870339 0 0 0 0 0 0 0.003563 0.881048 8.917137 0 126 0.038132 0.831857 0 0 0.059049 0 0 0 0 70.606347 0 0 0.175338 0.808066 0 0 6.26E-004 0
84 9866.867991 43 378.159868 2.870339 0 0 0 0 0 0 0.003563 0.881048 8.917137 0 126 0.038132 0.831857 0 0 0.059049 0 0 0 0 70.606347 0 0 0.175338 0.808066 0 0 6.26E-004 0
85 9866.867991 43 378.159868 2.870339 0 0 0 0 0 0 0.003563 0.881048 8.917137 0 126 0.038132 0.831857 0 0 0.059049 0 0 0 0 70.606347 0 0 0.175338 0.808066 0 0 6.26E-004 0
86 9866.867991 43 378.159868 2.870339 0 0 0 0 0 0 0.003563 0.881048 8.917137 0 126 0.038132 0.831857 0 0 0.059049 0 0 0 0 70.606347 0 0 0.175338 0.808066 0 0 6.26E-004 0
87 9772.972065 44 378.530289 2.895023 0 0 0 0 0 0 0.003546 0.870593 8.723186 0 126 0.038092 0.837745 0 0 0.05902 0 0 0 0 70.173664 0 0 0.173544 0.780244 0 0 6.24E-004 0
88 9772.972065 44 378.530289 2.895023 0 0 0 0 0 0 0.003546 0.870593 8.723186 0 126 0.038092 0.837745 0 0 0.05902 0 0 0 0 70.173664 0 0 0.173544 0.780244 0 0 6.24E-004 0
89 9772.972065 44 378.530289 2.895023 0 0 0 0 0 0 0.003546 0.870593 8.723186 0 126 0.038092 0.837745 0 0 0.05902 0 0 0 0 70.173664 0 0 0.173544 0.780244 0 0 6.24E-004 0
90 9699.098237 45 378.483893 2.916194 0 0 0 0 0 0 0.003457 0.864739 8.890773 0 126 0.038115 0.859805 0 0 0.059228 0 0 0 0 69.963589 0 0 0.168403 0.786057 0 0 6.27E-004 0
91 9699.098237 45 378.483893 2.916194 0 0 0 0 0 0 0.003457 0.864739 8.890773 0 126 0.038115 0.859805 0 0 0.059228 0 0 0 0 69.963589 0 0 0.168403 0.786057 0 0 6.27E-004 0
92 9699.098237 45 378.483893 2.916194 0 0 0 0 0 0 0.003457 0.864739 8.890773 0 126 0.038115 0.859805 0 0 0.059228 0 0 0 0 69.963589 0 0 0.168403 0.786057 0 0 6.27E-004 0
93 9699.098237 45 378.483893 2.916194 0 0 0 0 0 0 0.003457 0.864739 8.890773 0 126 0.038115 0.859805 0 0 0.059228 0 0 0 0 69.963589 0 0 0.168403 0.786057 0 0 6.27E-004 0
94 9273.150686 46 370.85845 2.931682 0 0 0 0 0 0 0.003466 0.87099 8.715159 0 126 0.038271 0.869441 0 0 0.059136 0 0 0 0 68.519273 0 0 0.171349 0.794229 0 0 6.26E-004 0
95 9273.150686 46 370.85845 2.931682 0 0 0 0 0 0 0.003466 0.87099 8.715159 0 126 0.038271 0.869441 0 0 0.059136 0 0 0 0 68.519273 0 0 0.171349 0.794229 0 0 6.26E-004 0
96 9273.150686 46 370.85845 2.931682 0 0 0 0 0 0 0.003466 0.87099 8.715159 0 126 0.038271 0.869441 0 0 0.059136 0 0 0 0 68.519273 0 0 0.171349 0.794229 0 0 6.26E-004 0
97 9273.150686 46 370.85845 2.931682 0 0 0 0 0 0 0.003466 0.87099 8.715159 0 126 0.038271 0.869441 0 0 0.059136 0 0 0 0 68.519273 0 0 0.171349 0.794229 0 0 6.26E-004 0
98 8847.763613 47 365.190828 2.891878 0 0 0 0 0 0 0.003466 0.8667 8.716324 0 126 0.038341 0.848705 0 0 0.058533 0 0 0 0 66.708189 0 0 0.173606 0.800926 0 0 6.18E-004 0
99 8845.569482 48 359.519678 2.871192 0 0 0 0 0 0 0.003404 0.855152 8.733207 0 126 0.037941 0.84873 0 0 0.059104 0 0 0 0 66.498796 0 0 0.174857 0.799433 0 0 6.03E-004 0
100 8845.569482 48 359.519678 2.871192 0 0 0 0 0 0 0.003404 0.855152 8.733207 0 126 0.037941 0.84873 0 0 0.059104 0 0 0 0 66.498796 0 0 0.174857 0.799433 0 0 6.03E-004 0
101 8845.569482 48 359.519678 2.871192 0 0 0 0 0 0 0.003404 0.855152 8.733207 0 126 0.037941 0.84873 0 0 0.059104 0 0 0 0 66.498796 0 0 0.174857 0.799433 0 0 6.03E-004 0
102 8390.448378 49 367.764003 2.868414 0 0 0 0 0 0 0.00344 0.860344 8.90897 0 126 0.038407 0.845938 0 0 0.058939 0 0 0 0 64.471109 0 0 0.17571 0.807656 0 0 6.06E-004 0
103 8390.448378 49 367.764003 2.868414 0 0 0 0 0 0 0.00344 0.860344 8.90897 0 126 0.038407 0.845938 0 0 0.058939 0 0 0 0 64.471109 0 0 0.17571 0.807656 0 0 6.06E-004 0
104 8365.787483 50 370.664979 2.834718 0 0 0 0 0 0 0.003435 0.867227 8.919777 0 126 0.038639 0.833216 0 0 0.057894 0 0 0 0 64.434875 0 0 0.175767 0.811823 0 0 6.08E-004 0
105 8365.787483 50 370.664979 2.834718 0 0 0 0 0 0 0.003435 0.867227 8.919777 0 126 0.038639 0.833216 0 0 0.057894 0 0 0 0 64.434875 0 0 0.175767 0.811823 0 0 6.08E-004 0
106 8232.426615 51 371.703061 2.839552 0 0 0 0 0 0 0.00343 0.865543 8.883268 0 126 0.037933 0.832584 0 0 0.058078 0 0 0 0 63.433912 0 0 0.17804 0.812342 0 0 6.07E-004 0
107 8232.426615 51 371.703061 2.839552 0 0 0 0 0 0 0.00343 0.865543 8.883268 0 126 0.037933 0.832584 0 0 0.058078 0 0 0 0 63.433912 0 0 0.17804 0.812342 0 0 6.07E-004 0
108 8138.214287 52 377.920314 2.755001 0 0 0 0 0 0 0.003416 0.86721 9.027237 0 126 0.03828 0.850927 0 0 0.05823 0 0 0 0 63.035589 0 0 0.177257 0.805682 0 0 6.11E-004 0
109 8138.214287 52 377.920314 2.755001 0 0 0 0 0 0 0.003416 0.86721 9.027237 0 126 0.03828 0.850927 0 0 0.05823 0 0 0 0 63.035589 0 0 0.177257 0.805682 0 0 6.11E-004 0
110 7971.350701 53 377.21876 2.865895 0 0 0 0 0 0 0.003443 0.851817 8.973824 0 126 0.038009 0.849951 0 0 0.058905 0 0 0 0 61.577171 0 0 0.180892 0.80051 0 0 6.04E-004 0
111 7971.350701 53 377.21876 2.865895 0 0 0 0 0 0 0.003443 0.851817 8.973824 0 126 0.038009 0.849951 0 0 0.058905 0 0 0 0 61.577171 0 0 0.180892 0.80051 0 0 6.04E-004 0
112 7971.350701 53 377.21876 2.865895 0 0 0 0 0 0 0.003443 0.851817 8.973824 0 126 0.038009 0.849951 0 0 0.058905 0 0 0 0 61.577171 0 0 0.180892 0.80051 0 0 6.04E-004 0
113 7971.350701 53 377.21876 2.865895 0 0 0 0 0 0 0.003443 0.851817 8.973824 0 126 0.038009 0.849951 0 0 0.058905 0 0 0 0 61.577171 0 0 0.180892 0.80051 0 0 6.04E-004 0
114 7935.689325 54 382.950365 2.835533 0 0 0 0 0 0 0.003447 0.850788 9.092186 0 126 0.037843 0.860626 0 0 0.059102 0 0 0 0 61.278101 0 0 0.190101 0.811817 0 0 5.97E-004 0
115 7894.079148 55 386.187748 2.848268 0 0 0 0 0 0 0.00344 0.848781 9.112128 0 126 0.038223 0.837779 0 0 0.05863 0 0 0 0 60.977059 0 0 0.194831 0.805577 0 0 5.92E-004 0
116 7876.913142 56 369.528122 2.854518 0 0 0 0 0 0 0.003467 0.850187 9.15929 0 126 0.037448 0.843111 0 0 0.05889 0 0 0 0 60.560615 0 0 0.194092 0.806316 0 0 5.88E-004 0
117 7876.913142 56 369.528122 2.854518 0 0 0 0 0 0 0.003467 0.850187 9.15929 0 126 0.037448 0.843111 0 0 0.05889 0 0 0 0 60.560615 0 0 0.194092 0.806316 0 0 5.88E-004 0
118 7876.913142 56 369.528122 2.854518 0 0 0 0 0 0 0.003467 0.850187 9.15929 0 126 0.037448 0.843111 0 0 0.05889 0 0 0 0 60.560615 0 0 0.194092 0.806316 0 0 5.88E-004 0
119 7876.913142 56 369.528122 2.854518 0 0 0 0 0 0 0.003467 0.850187 9.15929 0 126 0.037448 0.843111 0 0 0.05889 0 0 0 0 60.560615 0 0 0.194092 0.806316 0 0 5.88E-004 0
120 7876.913142 56 369.528122 2.854518 0 0 0 0 0 0 0.003467 0.850187 9.15929 0 126 0.037448 0.843111 0 0 0.05889 0 0 0 0 60.560615 0 0 0.194092 0.806316 0 0 5.88E-004 0
121 7876.913142 56 369.528122 2.854518 0 0 0 0 0 0 0.003467 0.850187 9.15929 0 126 0.037448 0.843111 0 0 0.05889 0 0 0 0 60.560615 0 0 0.194092 0.806316 0 0 5.88E-004 0
122 7876.913142 56 369.528122 2.854518 0 0 0 0 0 0 0.003467 0.850187 9.15929 0 126 0.037448 0.843111 0 0 0.05889 0 0 0 0 60.560615 0 0 0.194092 0.806316 0 0 5.88E-004 0
123 7711.849656 57 368.976102 2.843377 0 0 0 0 0 0 0.003481 0.883156 9.081178 0 126 0.037989 0.847698 0 0 0.058749 0 0 0 0 59.703901 0 0 0.195832 0.80505 0 0 5.60E-004 0
124 7696.16351 58 364.085405 2.850802 0 0 0 0 0 0 0.003451 0.888847 9.13591 0 126 0.037126 0.844848 0 0 0.058648 0 0 0 0 59.198293 0 0 0.199585 0.801479 0 0 5.68E-004 0
125 7696.16351 58 364.085405 2.850802 0 0 0 0 0 0 0.003451 0.888847 9.13591 0 126 0.037126 0.844848 0 0 0.058648 0 0 0 0 59.198293 0 0 0.199585 0.801479 0 0 5.68E-004 0
126 7689.380942 59 378.125663 2.873628 0 0 0 0 0 0 0.003447 0.886123 9.273756 0 126 0.038345 0.827737 0 0 0.058624 0 0 0 0 59.661943 0 0 0.198103 0.789634 0 0 5.85E-004 0
