0 1 107.04739 0 110.142257 0 0 0.116147 2.702852 0 0 6.63E-004 0
1 2 106.390311 0 109.417455 0 0 0.16787 3.346046 0 0 6.68E-004 0
2 3 105.676271 0 108.563495 0 0 0.243601 3.791555 0 0 6.71E-004 0
3 4 103.02001 0 107.624235 0 0 0.341883 4.067542 0 0 6.74E-004 0
4 5 103.111745 0 106.635496 0 0 0.444834 4.216958 0 0 6.75E-004 0
5 6 101.486115 0 105.620995 0 0 0.530048 4.29125 0 0 6.76E-004 0
6 7 101.305205 0 104.593805 0 0 0.589249 4.328065 0 0 6.77E-004 0
7 8 100.894531 0 103.560266 0 0 0.626462 4.346976 0 0 6.77E-004 0
8 9 98.465046 0 102.523512 0 0 0.64868 4.357036 0 0 6.78E-004 0
9 10 99.017803 0 101.484923 0 0 0.661604 4.362518 0 0 6.78E-004 0
10 11 96.573598 0 100.445294 0 0 0.669017 4.365551 0 0 6.78E-004 0
11 12 96.270873 0 99.405187 0 0 0.673239 4.367243 0 0 6.79E-004 0
12 13 95.158106 0 98.364704 0 0 0.675635 4.368192 0 0 6.79E-004 0
13 14 96.099136 0 97.324114 0 0 0.676993 4.368727 0 0 6.79E-004 0
14 15 95.799397 0 96.283491 0 0 0.677762 4.369029 0 0 6.80E-004 0
15 16 92.952199 0 95.242737 0 0 0.678199 4.369201 0 0 6.80E-004 0
16 17 92.67678 0 94.202016 0 0 0.678449 4.369299 0 0 6.81E-004 0
17 18 93.233804 0 93.161197 0 0 0.678592 4.369356 0 0 6.81E-004 0
18 19 91.920073 0 92.120433 0 0 0.678676 4.36939 0 0 6.82E-004 0
19 20 90.873654 0 91.079731 0 0 0.678726 4.36941 0 0 6.82E-004 0
20 21 89.732087 0 90.038943 0 0 0.678758 4.369424 0 0 6.82E-004 0
21 22 89.070741 0 88.99822 0 0 0.678779 4.369433 0 0 6.83E-004 0
22 23 88.132697 0 87.957412 0 0 0.678794 4.36944 0 0 6.83E-004 0
23 24 87.128092 0 86.916672 0 0 0.678806 4.369445 0 0 6.84E-004 0
24 25 86.168288 0 85.876003 0 0 0.678816 4.36945 0 0 6.84E-004 0
25 26 84.828957 0 84.835247 0 0 0.678825 4.369455 0 0 6.85E-004 0
26 27 83.766537 0 83.794563 0 0 0.678833 4.369459 0 0 6.85E-004 0
27 28 82.80908 0 82.75379 0 0 0.678842 4.369464 0 0 6.86E-004 0
28 29 81.641272 0 81.71309 0 0 0.678851 4.369468 0 0 6.87E-004 0
29 30 80.481784 0 80.672467 0 0 0.678859 4.369473 0 0 6.87E-004 0
30 31 79.251682 0 79.631753 0 0 0.678868 4.369478 0 0 6.88E-004 0
31 32 76.357762 0 78.591116 0 0 0.678877 4.369482 0 0 6.88E-004 0
32 33 76.394029 0 77.550386 0 0 0.678886 4.369487 0 0 6.89E-004 0
33 34 76.405976 0 76.509735 0 0 0.678896 4.369492 0 0 6.90E-004 0
34 35 75.519773 0 75.468986 0 0 0.678905 4.369497 0 0 6.90E-004 0
35 36 74.204763 0 74.428502 0 0 0.678915 4.369503 0 0 6.91E-004 0
36 37 73.397068 0 73.387737 0 0 0.678926 4.369508 0 0 6.92E-004 0
37 38 72.438757 0 72.347243 0 0 0.678936 4.369514 0 0 6.92E-004 0
38 39 71.753731 0 71.306459 0 0 0.678947 4.369519 0 0 6.93E-004 0
39 40 70.78902 0 70.265954 0 0 0.678958 4.369525 0 0 6.94E-004 0
40 41 69.779295 0 69.225347 0 0 0.678969 4.369531 0 0 6.94E-004 0
41 42 69.029201 0 68.184832 0 0 0.678981 4.369538 0 0 6.95E-004 0
42 43 68.229613 0 67.144212 0 0 0.678993 4.369544 0 0 6.96E-004 0
43 44 67.030658 0 66.103687 0 0 0.679006 4.369551 0 0 6.97E-004 0
44 45 66.216777 0 65.063052 0 0 0.679019 4.369557 0 0 6.98E-004 0
45 46 64.978994 0 64.022515 0 0 0.679032 4.369565 0 0 6.99E-004 0
46 47 62.686259 0 62.982081 0 0 0.679046 4.369572 0 0 7.00E-004 0
47 48 62.651485 0 61.941534 0 0 0.67906 4.369579 0 0 7.01E-004 0
48 49 61.637919 0 60.901093 0 0 0.679075 4.369587 0 0 7.02E-004 0
49 50 61.559411 0 59.860535 0 0 0.67909 4.369595 0 0 7.03E-004 0
50 51 60.979987 0 58.820086 0 0 0.679106 4.369604 0 0 7.04E-004 0
51 52 59.696551 0 57.779516 0 0 0.679122 4.369612 0 0 7.05E-004 0
52 53 58.485222 0 56.739059 0 0 0.679139 4.369621 0 0 7.06E-004 0
53 54 57.400829 0 55.698719 0 0 0.679156 4.36963 0 0 7.07E-004 0
54 55 56.38833 0 54.658256 0 0 0.679174 4.36964 0 0 7.08E-004 0
55 56 55.29007 0 53.617915 0 0 0.679193 4.36965 0 0 7.10E-004 0
56 57 54.369947 0 52.577445 0 0 0.679212 4.36966 0 0 7.11E-004 0
57 58 53.079043 0 51.537102 0 0 0.679232 4.369671 0 0 7.12E-004 0
58 59 51.936835 0 50.496894 0 0 0.679253 4.369682 0 0 7.14E-004 0
59 60 50.915803 0 49.456555 0 0 0.679275 4.369694 0 0 7.15E-004 0
60 61 49.777009 0 48.416356 0 0 0.679298 4.369706 0 0 7.17E-004 0
61 62 48.648029 0 47.37602 0 0 0.679322 4.369718 0 0 7.18E-004 0
62 63 47.459527 0 46.335537 0 0 0.679346 4.369732 0 0 7.20E-004 0
63 64 46.522123 0 45.295498 0 0 0.679372 4.369745 0 0 7.22E-004 0
64 65 45.587919 0 44.25532 0 0 0.679399 4.36976 0 0 7.24E-004 0
65 66 44.397284 0 43.214991 0 0 0.679427 4.369775 0 0 7.26E-004 0
66 67 43.211769 0 42.174825 0 0 0.679457 4.369791 0 0 7.28E-004 0
67 68 41.994894 0 41.134831 0 0 0.679488 4.369807 0 0 7.30E-004 0
68 69 41.146878 0 40.094686 0 0 0.679521 4.369825 0 0 7.32E-004 0
69 70 39.805414 0 39.054377 0 0 0.679555 4.369843 0 0 7.35E-004 0
70 71 38.980225 0 38.014248 0 0 0.679591 4.369862 0 0 7.37E-004 0
71 72 37.856365 0 36.974313 0 0 0.679629 4.369882 0 0 7.40E-004 0
72 73 36.644609 0 35.934212 0 0 0.679669 4.369904 0 0 7.43E-004 0
73 74 35.754566 0 34.894319 0 0 0.679711 4.369926 0 0 7.46E-004 0
74 75 34.525957 0 33.854653 0 0 0.679756 4.36995 0 0 7.49E-004 0
75 76 33.183426 0 32.814408 0 0 0.679803 4.369976 0 0 7.52E-004 0
76 77 32.13338 0 31.774808 0 0 0.679854 4.370003 0 0 7.56E-004 0
77 78 31.02424 0 30.735037 0 0 0.679907 4.370032 0 0 7.60E-004 0
78 79 29.838298 0 29.695075 0 0 0.679964 4.370062 0 0 7.64E-004 0
79 80 28.783345 0 28.655375 0 0 0.680025 4.370095 0 0 7.68E-004 0
80 81 27.57607 0 27.615968 0 0 0.680091 4.37013 0 0 7.73E-004 0
81 82 26.299033 0 26.576376 0 0 0.680161 4.370168 0 0 7.78E-004 0
82 83 25.458271 0 25.536577 0 0 0.680236 4.370209 0 0 7.83E-004 0
83 84 24.356171 0 24.497098 0 0 0.680318 4.370253 0 0 7.89E-004 0
84 85 23.047134 0 23.457983 0 0 0.680406 4.3703 0 0 7.96E-004 0
85 86 22.014368 0 22.418675 0 0 0.680502 4.370352 0 0 8.03E-004 0
86 87 20.776799 0 21.379148 0 0 0.680606 4.370409 0 0 8.11E-004 0
87 88 19.72462 0 20.340034 0 0 0.680721 4.370471 0 0 8.19E-004 0
88 89 18.613346 0 19.300697 0 0 0.680847 4.370539 0 0 8.29E-004 0
89 90 17.54026 0 18.261842 0 0 0.680985 4.370615 0 0 8.39E-004 0
90 91 16.331918 0 17.223556 0 0 0.681139 4.370699 0 0 8.51E-004 0
91 92 15.393874 0 16.184274 0 0 0.681311 4.370793 0 0 8.65E-004 0
92 93 14.163985 0 15.145579 0 0 0.681505 4.370899 0 0 8.80E-004 0
93 94 12.889935 0 14.107603 0 0 0.681724 4.371019 0 0 8.97E-004 0
94 95 11.90133 0 13.06948 0 0 0.681974 4.371157 0 0 9.17E-004 0
95 96 10.873045 0 12.031173 0 0 0.682262 4.371316 0 0 9.41E-004 0
96 97 9.713557 0 10.993861 0 0 0.682598 4.371503 0 0 9.69E-004 0
97 98 8.622763 0 9.956498 0 0 0.682996 4.371724 0 0 0.001003 0
98 99 7.409301 0 8.919069 0 0 0.683473 4.371992 0 0 0.001045 0
99 100 6.236373 0 7.883261 0 0 0.684055 4.372321 0 0 0.001098 0
100 101 5.199554 0 6.847845 0 0 0.684785 4.372737 0 0 0.001166 0
101 102 3.961131 0 5.813038 0 0 0.685727 4.37328 0 0 0.001259 0
102 103 2.871618 0 4.779253 0 0 0.686992 4.374021 0 0 0.001391 0
103 104 1.834586 0 3.743815 0 0 0.688796 4.375099 0 0 0.001597 0
104 105 1.105186 0 2.71474 0 0 0.691571 4.376815 0 0 0.001954 0
105 106 0.611737 0 1.688228 0 0 0.69653 4.38006 0 0 0.002735 0
106 107 0.378986 0 0.660739 0 0 0.709011 4.389457 0 0 0.005796 0
107 108 0.326292 0 3.40E-004 0 0 0.996941 4.591971 0 0 0.081489 0
108 109 0.101008 0 2.39E-004 0 0 1.604774 4.612845 0 0 0.081524 0
109 110 0.021219 0 2.49E-004 0 0 1.902064 4.612738 0 0 0.08155 0
110 111 -0.046835 0 2.66E-004 0 0 2.025848 4.61266 0 0 0.081584 0
111 112 0.076687 0 2.71E-004 0 0 2.09685 4.612621 0 0 0.081595 0
112 113 -0.083529 0 2.79E-004 0 0 2.129807 4.612589 0 0 0.081611 0
