3.074369 2.967392 2.930455 3.118654 3.200863 2.937772 2.836591 2.808437 2.782893 2.67427 3.364817 3.014784 3.180646 3.109468 2.952265 3.240109 3.231625 2.962048 3.167578 3.115828
3.050869 2.987346 2.935085 3.118654 3.200863 2.937772 2.836591 2.808437 2.765144 2.67427 3.358354 3.016513 3.180646 3.109468 2.952265 3.190331 3.231625 2.959783 3.176077 3.115828
3.050869 2.987346 2.909664 3.118654 3.200863 2.937772 2.836591 2.808437 2.765144 2.67427 3.493645 2.983621 3.200203 3.109468 2.956558 3.218844 3.2323 2.950676 3.176077 3.115828
3.054398 2.987346 2.904985 3.156551 3.204612 2.937772 2.836591 2.808437 2.7859 2.67427 3.482329 2.973422 3.200203 3.118617 2.968186 3.189435 3.173581 2.976469 3.176077 3.115828
3.054398 2.989175 2.904985 3.156551 3.217445 2.937772 2.836591 2.808437 2.784933 2.674891 3.59305 2.967498 3.220437 3.086451 2.968186 3.189435 3.173581 3.080039 3.176077 3.013084
3.05356 2.989175 2.89562 3.156551 3.217445 2.91044 2.825838 2.828016 2.784933 2.674891 3.587259 2.970251 3.220437 3.086451 2.968186 3.223106 3.162516 3.080039 3.197712 3.013084
3.05356 2.989175 2.89562 3.156551 3.217445 2.91044 2.818787 2.828016 2.784933 2.674891 3.587259 3.008603 3.220437 3.086451 2.968186 3.223106 3.137207 3.016102 3.087489 3.040321
3.039611 2.989175 2.89562 3.182361 3.217445 2.898926 2.818787 2.828016 2.78758 2.678903 3.587259 3.102766 3.203949 3.086451 2.968186 3.223106 3.175396 3.016102 3.070988 3.040321
3.039611 2.995493 2.832707 3.182361 3.206954 2.898926 2.818787 2.828016 2.936171 2.668904 3.587259 3.102766 3.196955 3.086451 2.975766 3.223106 3.175396 2.971092 3.070988 3.040321
3.046918 2.995493 2.815375 3.135107 3.206954 2.983099 2.818787 2.828016 2.978942 2.687933 3.587259 3.102766 3.196955 3.086451 2.975766 3.223106 3.175396 2.971092 3.081408 3.027046
3.046918 3.02115 2.799288 3.135107 3.206954 2.983099 2.848907 2.820923 2.978942 2.687933 3.587259 3.16491 3.216954 3.086451 2.975766 3.223106 3.134291 2.971092 3.079255 3.027046
3.06678 3.02115 2.799288 3.135107 3.210607 2.98524 2.848907 2.828572 2.978942 2.687933 3.587259 3.16491 3.25084 3.086451 2.975766 3.223106 3.144155 2.971092 3.079255 3.019955
3.047163 3.02115 2.799288 3.147363 3.210607 2.98524 2.737055 2.93229 2.980533 2.687933 3.556851 3.16491 3.25084 3.030198 2.975766 3.245717 3.144155 2.971354 3.047349 3.023199
3.051705 3.02115 2.799288 3.152329 3.210607 3.034122 2.72698 2.931615 3.002407 2.686517 3.556851 3.207415 3.276849 3.083642 2.975766 3.245717 3.155949 2.971601 3.047349 3.053441
3.051705 2.95961 2.799288 3.152329 3.13127 3.034122 2.703392 2.931615 3.020659 2.647549 3.683138 3.295505 3.276849 3.083642 2.975766 3.245717 3.109063 2.974917 2.89546 3.099349
3.003455 2.95961 2.796915 3.152329 3.13127 3.04264 2.785903 2.928807 3.118509 2.647549 3.683138 3.33731 3.276849 3.083642 3.025815 3.258698 3.109063 2.974917 2.89546 3.121415
3.003455 2.939849 2.796915 3.132509 3.101435 3.04264 2.706436 2.928807 3.118509 2.647549 3.683138 3.33731 3.276849 3.083642 3.025815 3.190071 3.09753 2.974917 2.89546 3.07123
3.003455 2.967398 2.796915 3.08341 3.129302 3.04264 2.704149 2.964215 3.099751 2.661807 3.662559 3.430018 3.250787 3.083642 3.025815 3.249458 3.09753 2.974917 2.908847 3.067267
3.003455 2.940858 2.789122 3.08341 3.129302 3.04264 2.704149 2.964215 3.154162 2.674838 3.695569 3.408147 3.250787 3.19033 3.023673 3.267512 3.09753 2.988121 2.908847 3.061529
3.048936 2.905228 2.842299 3.08341 3.129302 3.04264 2.704149 2.964215 3.154162 2.71738 3.695569 3.408147 3.248958 3.19033 3.023673 3.205895 3.09753 2.988121 2.922334 3.061529
3.048936 2.880782 2.842299 3.129551 3.129302 3.04264 2.704149 2.97355 3.154162 2.727861 3.618624 3.408147 3.248958 3.150306 3.023673 3.201182 3.09753 2.972729 2.930046 3.061529
3.049676 2.852173 2.842299 3.129551 3.129302 3.04264 2.704149 2.888696 3.12113 2.717935 3.602226 3.409141 3.246342 3.019069 3.023673 3.225267 3.09753 2.972729 2.930046 3.061529
3.064251 2.852173 2.831238 3.129551 3.129302 3.04264 2.691598 2.888696 3.12113 2.717935 3.628341 3.409141 3.246342 3.018698 3.023673 3.225267 3.09753 2.963862 2.777213 3.084803
3.057075 2.942042 2.831238 3.132102 3.129302 3.041943 2.691598 2.841925 3.14848 2.717935 3.628341 3.409141 3.246342 3.017908 3.037708 3.225267 3.089498 2.963862 2.777213 3.084803
3.056774 2.942042 2.817035 3.099668 3.080901 3.041943 2.691598 2.817598 3.128881 2.698006 3.628341 3.467082 3.246342 3.017908 3.014178 3.263747 3.163649 2.963862 2.777213 3.084803
3.077937 2.916862 2.79991 3.099668 3.083313 3.043616 2.637722 2.817598 3.104281 2.698006 3.600864 3.467082 3.246342 3.017908 3.014178 3.263747 3.197024 2.963862 2.777213 3.084803
3.077937 2.916862 2.79991 3.099668 3.129332 3.043616 2.637722 2.770927 3.111268 2.733217 3.621863 3.49206 3.239248 3.028587 3.023082 3.263747 3.163971 3.005093 2.769129 3.077727
3.077937 2.916862 2.773685 3.080904 3.12771 3.085907 2.637722 2.847508 3.128061 2.733217 3.621863 3.462253 3.239248 3.039771 3.023082 3.263747 3.163971 3.006021 2.831766 3.062918
3.093251 2.916862 2.773685 3.080904 3.126119 3.087294 2.637722 2.847508 3.128061 2.735899 3.621863 3.44088 3.23387 3.039772 3.042518 3.263747 3.188256 3.024296 2.81439 3.100961
2.989366 2.947984 2.773685 3.080904 3.115327 3.087294 2.647744 2.847508 3.060322 2.71672 3.645989 3.44088 3.23387 3.039772 3.042518 3.286701 3.209543 3.024296 2.815323 3.100961
2.989366 3.008256 2.795012 3.080904 3.115327 3.087294 2.647744 2.847508 3.036352 2.7 3.649563 3.42278 3.23387 3.042616 3.065564 3.286701 3.209543 3.031543 2.815323 3.127135
3.064409 2.936891 2.795012 3.080904 3.115327 3.044516 2.647744 2.795751 3.020572 2.7 3.63577 3.385725 3.230541 3.042616 3.073293 3.286701 3.203612 3.073169 2.815323 3.127135
3.064409 2.883961 2.795012 3.080904 3.144615 3.053889 2.646152 2.795751 2.991255 2.7 3.543802 3.328809 3.230541 3.011761 3.073293 3.286701 3.203612 3.073169 2.819811 3.127135
3.064409 2.85971 2.806849 3.080904 3.222123 3.044581 2.646152 2.795751 3.009342 2.7 3.543802 3.328809 3.242161 2.936372 2.977191 3.253385 3.251699 3.053027 2.76522 3.127135
3.064409 2.858944 2.798597 3.131452 3.222123 3.045041 2.646152 2.795751 3.009342 2.7 3.556885 3.328809 3.242161 2.936372 2.977191 3.285266 3.169883 3.053909 2.853317 3.127135
3.064409 2.858944 2.798597 3.133674 3.222123 3.132107 2.618396 2.795751 3.009342 2.70757 3.559397 3.328809 3.242161 2.936372 2.977191 3.285266 3.16134 3.053909 2.853317 3.127135
3.064409 2.858944 2.798597 3.133674 3.150893 3.132107 2.618396 2.795751 3.009342 2.70757 3.582943 3.309867 3.226068 2.998055 2.977191 3.315275 3.16134 2.991804 2.853317 3.146719
3.017171 2.931345 2.802916 3.133674 3.150893 3.132107 2.618396 2.830053 3.03848 2.687638 3.654105 3.309867 3.287414 2.998055 2.977191 3.326464 3.190287 3.004959 2.747034 3.122915
3.017238 2.931345 2.777815 3.161787 3.150893 3.132107 2.618396 2.830053 3.03848 2.687638 3.654105 3.309867 3.287414 3.016267 2.977191 3.326464 3.190287 3.004959 2.747034 3.122915
3.017238 3.009104 2.777815 3.161787 3.064148 3.119034 2.618396 2.830053 3.022933 2.725169 3.654105 3.309867 3.308303 2.892268 2.977191 3.326464 3.138729 3.018589 2.747034 3.122915
3.030287 2.98652 2.777815 3.131439 3.043401 3.119034 2.618396 2.830053 3.022933 2.777449 3.683206 3.309867 3.30085 2.892268 2.977191 3.326464 3.138729 3.018589 2.747034 3.122915
3.030287 2.98652 2.765724 3.191596 3.043401 3.11408 2.645011 2.846259 3.022933 2.759865 3.688931 3.309867 3.30085 2.946554 3.040519 3.326464 3.139524 2.974497 2.747034 3.122915
3.081525 2.985993 2.765724 3.184526 3.027746 3.121914 2.645011 2.855578 2.939026 2.777718 3.912824 3.309867 3.30085 2.897387 3.139122 3.326464 3.139524 2.974497 2.756676 3.165937
3.137392 2.985993 2.790593 3.170061 3.027746 3.11795 2.666672 2.855578 2.939026 2.777718 3.912824 3.318283 3.30085 2.897387 3.103334 3.326464 3.134738 2.974497 2.750845 3.165937
3.209679 2.957773 2.790593 3.170061 3.027746 3.108782 2.666672 2.824402 2.971341 2.794116 3.912824 3.318283 3.333884 2.897387 3.089379 3.342536 3.134738 2.996281 2.750845 3.165937
3.209679 2.957773 2.742657 3.170061 3.01999 3.143316 2.666672 2.769622 2.932541 2.793989 3.912824 3.391743 3.333884 2.90946 3.059168 3.342536 3.134738 2.996281 2.750845 3.198258
3.209679 2.979679 2.7168 3.169903 3.01999 3.143316 2.653781 2.76862 2.932541 2.793989 3.912824 3.391743 3.368475 2.872311 3.059168 3.339529 3.134738 2.976674 2.750845 3.212172
3.200526 2.992421 2.7168 3.169903 3.01999 3.137379 2.637691 2.76862 2.932541 2.79424 3.880857 3.391743 3.363598 2.834683 3.059168 3.360965 3.134738 2.976674 2.79635 3.205381
3.200526 2.992421 2.69354 3.169903 3.077326 3.135136 2.637691 2.76862 2.957208 2.805228 3.888786 3.392518 3.366538 2.854579 3.059168 3.337585 3.134738 2.976674 2.79635 3.196389
3.183961 3.010797 2.69354 3.11008 3.105834 3.135136 2.637691 2.775588 2.957208 2.805228 3.935928 3.392518 3.366538 2.854579 3.101357 3.337585 3.134738 3.056552 2.79635 3.196389
3.187328 2.99706 2.69354 3.11008 3.105834 3.140118 2.637691 2.775588 2.957208 2.805228 3.952672 3.436486 3.366538 2.854579 3.108394 3.337585 3.10355 3.056552 2.79635 3.196389
3.180025 3.00349 2.69354 3.185614 3.088135 3.140118 2.602992 2.775588 2.971621 2.805228 3.952672 3.436486 3.366538 2.854579 3.098694 3.337585 3.10355 3.148946 2.858148 3.196389
3.114818 3.00349 2.69354 3.185614 3.135887 3.140118 2.596923 2.775588 2.912759 2.793572 3.953296 3.436486 3.366538 2.854579 3.131538 3.337585 3.09484 3.148946 2.858148 3.196389
3.048821 3.026757 2.686616 3.218237 3.242692 3.140118 2.609889 2.773104 2.912759 2.793572 3.848937 3.460044 3.366538 2.854579 3.135052 3.337585 3.09484 3.148946 2.865345 3.196389
3.034159 3.026757 2.686616 3.218228 3.242692 3.133526 2.657557 2.773104 2.878008 2.740043 3.970864 3.460044 3.443475 2.877852 3.13053 3.337585 3.09484 3.179921 2.865345 3.196389
3.034159 3.035975 2.686616 3.218228 3.142098 3.124913 2.69154 2.762661 2.954282 2.740043 3.970864 3.460044 3.47811 3.0192 3.223763 3.361312 3.116586 3.164093 2.84243 3.196389
3.009764 2.993586 2.708769 3.218228 3.162096 3.185504 2.685232 2.757854 2.954282 2.740043 3.970864 3.39433 3.47811 2.998848 3.217954 3.425995 3.116586 3.154588 2.84243 3.163315
3.064561 3.002351 2.708769 3.218228 3.156793 3.185504 2.685232 2.757854 2.888278 2.755022 3.989312 3.39433 3.445034 2.998848 3.185777 3.459284 3.116586 3.154588 2.831965 3.228093
3.064561 3.002351 2.708769 3.218228 3.156793 3.185504 2.733995 2.757854 2.888278 2.755022 4.001821 3.39433 3.445034 2.991164 3.243525 3.487107 3.116586 3.154588 2.831965 3.228093
3.102562 3.002351 2.708769 3.213789 3.156793 3.185504 2.762546 2.757854 2.888278 2.737402 4.001192 3.39433 3.452099 2.933167 3.300725 3.409115 3.116586 3.215461 2.831965 3.217166
3.12368 3.002351 2.708769 3.213789 3.166627 3.180761 2.727267 2.789982 2.888278 2.737402 4.056216 3.435933 3.452099 2.966715 3.328449 3.430635 3.133936 3.215461 2.831965 3.196588
3.12368 3.099856 2.540574 3.207324 3.184553 3.180761 2.727267 2.794157 2.870358 2.737402 4.056216 3.442177 3.617513 2.966715 3.328449 3.430635 3.133936 3.236538 2.830197 3.196588
3.157153 3.098785 2.534326 3.207324 3.144734 3.203173 2.727267 2.794157 2.89717 2.756982 4.056216 3.442177 3.617513 2.962924 3.328449 3.506586 3.133936 3.236538 2.830197 3.196588
3.157153 3.101526 2.534326 3.182732 3.145518 3.203173 2.727267 2.939416 2.89717 2.756982 4.056216 3.442177 3.71423 2.970082 3.336294 3.474844 3.133936 3.222507 2.760881 3.196588
3.16805 3.101526 2.534326 3.237552 3.157631 3.203173 2.692806 2.902098 2.89717 2.74166 4.056216 3.442177 3.719593 2.922307 3.325474 3.505411 3.244665 3.259187 2.760881 3.196588
3.191025 3.106411 2.534326 3.237552 3.168252 3.203173 2.692806 2.906282 3.056804 2.78463 4.056216 3.44277 3.620396 2.940879 3.296916 3.505411 3.21475 3.158715 2.760881 3.212096
3.19164 3.0701 2.534326 3.237552 3.031615 3.203173 2.692806 2.906282 3.111117 2.832726 4.045493 3.460807 3.620396 2.940879 3.296916 3.511229 3.279099 3.173792 2.707655 3.223154
3.19164 3.095063 2.534326 3.237552 3.031615 3.203173 2.670666 2.90499 3.111117 2.832726 4.053338 3.461516 3.620396 2.906542 3.296916 3.511229 3.279099 3.173792 2.707655 3.223154
3.182654 3.095063 2.562644 3.237808 3.031615 3.203173 2.670666 2.90499 3.122763 2.844307 4.053338 3.450371 3.631851 2.906542 3.296916 3.513178 3.294826 3.16306 2.707655 3.223154
3.194183 3.120804 2.637678 3.237808 3.031615 3.203173 2.601947 2.908163 3.122763 2.834852 4.060484 3.438402 3.631851 2.907606 3.296916 3.513178 3.425567 3.214243 2.707655 3.223154
3.194183 3.132695 2.699073 3.237808 3.031615 3.203173 2.601947 2.956579 3.122763 2.855526 4.060484 3.438402 3.648184 2.885151 3.244525 3.513178 3.425567 3.208385 2.722392 3.242738
3.21845 3.132695 2.699073 3.237808 3.031615 3.20308 2.598895 2.956579 3.176029 2.855526 4.061733 3.438402 3.652492 2.926024 3.244525 3.513178 3.537595 3.208385 2.651241 3.261277
3.230889 3.198204 2.699073 3.125922 3.023846 3.20308 2.598895 2.956579 3.176029 2.949647 4.199567 3.438402 3.672839 2.891717 3.223651 3.502827 3.537595 3.208385 2.651241 3.293918
3.283648 3.198204 2.699073 3.073517 3.023846 3.201485 2.607018 2.956579 3.176029 3.036656 4.199567 3.438402 3.672839 3.003681 3.223651 3.502827 3.482019 3.208385 2.651241 3.293918
3.259212 3.198204 2.846163 3.073517 3.023846 3.201485 2.638892 2.956579 3.176029 3.061463 4.231881 3.479733 3.672839 2.939468 3.223651 3.502827 3.490828 3.208385 2.67764 3.317605
3.259212 3.198204 2.876019 3.106813 3.023846 3.201485 2.638892 3.039092 3.1858 3.061463 4.231881 3.479733 3.672839 2.939468 3.223651 3.502827 3.461149 3.190026 2.67764 3.303897
3.259212 3.162234 2.876019 3.106813 3.066053 3.201485 2.652085 3.043244 3.1858 3.061463 4.231881 3.479733 3.672839 2.939468 3.223651 3.483912 3.461149 3.190026 2.630865 3.276846
3.276309 3.162234 2.876019 3.12725 3.066053 3.195977 2.670307 3.133143 3.1858 3.061463 4.247448 3.479733 3.67303 2.939468 3.223651 3.524378 3.480582 3.190026 2.630865 3.276846
3.276309 3.162234 2.876019 3.128015 3.066053 3.195977 2.674684 3.133143 3.221504 3.115319 4.249196 3.49158 3.67303 2.939468 3.212787 3.524378 3.439174 3.222851 2.630865 3.257785
3.276309 3.162234 2.879013 3.14669 3.066053 3.195977 2.674684 3.133143 3.220137 3.115319 4.306112 3.452951 3.680732 2.939468 3.184779 3.524378 3.446381 3.222851 2.630865 3.278036
3.276309 3.2781 2.855844 3.14669 3.087072 3.214179 2.674684 3.121193 3.220137 3.115319 4.200817 3.4802 3.694283 2.933708 3.184779 3.524378 3.483734 3.222851 2.612149 3.278036
3.276688 3.2781 2.855844 3.14669 3.087072 3.214179 2.674684 3.087514 3.220137 3.115319 4.236139 3.4802 3.670221 2.933708 3.184779 3.546591 3.505713 3.222851 2.612149 3.278036
3.276688 3.357874 2.841987 3.11344 3.136062 3.214179 2.674684 3.087514 3.284468 3.115319 4.236139 3.4802 3.670221 2.933708 3.259331 3.513183 3.505713 3.222851 2.622406 3.292021
3.308519 3.367708 2.841987 3.11344 3.112704 3.214179 2.674684 3.087514 3.292394 3.115319 4.236139 3.484047 3.701084 2.84332 3.248433 3.513183 3.505713 3.200383 2.589691 3.292021
3.308519 3.339928 2.841987 3.067769 3.112704 3.245163 2.645341 3.073058 3.310276 3.064941 4.236139 3.484047 3.701084 2.84332 3.248433 3.379213 3.505713 3.216837 2.589691 3.292021
3.308519 3.398962 2.863616 3.101919 3.112704 3.181092 2.654999 3.073058 3.310276 3.096442 4.246717 3.51136 3.701084 2.84332 3.231976 3.276299 3.505713 3.212534 2.589691 3.292021
3.308519 3.398962 2.790981 3.108215 3.124495 3.181092 2.654999 3.073058 3.330845 3.127812 4.223892 3.51136 3.701084 2.84332 3.231976 3.276299 3.529575 3.352785 2.589691 3.308052
3.308519 3.398962 2.801409 3.108215 3.168489 3.181092 2.674498 3.073058 3.38524 3.127812 4.080867 3.51136 3.701084 2.84332 3.176536 3.276299 3.529575 3.352785 2.626281 3.324189
3.308519 3.487731 2.801409 3.108215 3.148578 3.181092 2.674498 3.057883 3.407007 3.175237 4.067362 3.530197 3.701084 2.844566 3.176536 3.349237 3.513021 3.287745 2.659984 3.310075
3.309271 3.487731 2.801409 3.108215 3.200794 3.157453 2.674498 3.038383 3.407007 3.175237 4.067362 3.530197 3.701084 2.844566 3.234086 3.349237 3.574647 3.31547 2.659984 3.291911
3.309271 3.450261 2.801409 3.108215 3.179656 3.124156 2.674498 3.038383 3.443474 3.175237 4.086467 3.533675 3.758619 2.867597 3.234086 3.337135 3.582111 3.31547 2.651233 3.269441
3.309271 3.450261 2.801409 3.108215 3.179656 3.124156 2.714931 3.050046 3.453804 3.175237 4.086467 3.533675 3.758619 2.871542 3.28219 3.325165 3.55397 3.31547 2.672583 3.256359
3.311991 3.427167 2.801409 3.098387 3.165886 3.124156 2.740385 3.050046 3.453804 3.175237 3.994082 3.533675 3.758619 2.871542 3.28219 3.342273 3.590293 3.325158 2.672583 3.334023
3.311991 3.427167 2.856396 3.098387 3.165886 3.124156 2.740385 3.046194 3.417422 3.175237 3.994082 3.533675 3.758619 2.891666 3.249195 3.355131 3.590293 3.325158 2.666082 3.334476
3.311991 3.427167 2.856396 3.09418 3.152922 3.120273 2.71274 3.035462 3.409712 3.175237 4.036298 3.533675 3.758619 2.916062 3.249195 3.337858 3.590293 3.328558 2.666082 3.334476
3.288573 3.424147 2.856396 3.109491 3.152922 3.120273 2.71274 3.035462 3.528553 3.175237 3.945289 3.591557 3.758619 2.916062 3.249195 3.322994 3.590293 3.312644 2.666082 3.334476
3.311369 3.424147 2.856396 3.109491 3.240539 3.120273 2.71274 3.035462 3.614276 3.188304 3.945289 3.607885 3.758619 2.927346 3.249195 3.322994 3.602045 3.312644 2.750159 3.334476
3.372539 3.424147 2.846993 3.08678 3.219539 3.120273 2.71274 3.035462 3.61246 3.188304 3.945289 3.607885 3.736217 2.927346 3.281894 3.325358 3.585205 3.301311 2.750159 3.396465
3.372539 3.424147 2.846993 3.075145 3.274097 3.066684 2.71274 3.035462 3.607925 3.196703 3.939979 3.607885 3.798324 2.944672 3.281894 3.325358 3.599773 3.301311 2.723652 3.395274
3.522649 3.403797 2.846993 3.075145 3.293737 3.091897 2.700318 3.035462 3.607925 3.196703 3.943437 3.607885 3.74317 2.980852 3.220568 3.357809 3.602763 3.256092 2.723652 3.34478
3.522649 3.403797 2.924582 3.131202 3.293737 3.048867 2.700318 3.056134 3.607925 3.185409 3.943437 3.692559 3.74317 3.059116 3.201319 3.342775 3.602763 3.263597 2.723652 3.334518
3.527565 3.403797 2.924582 3.131202 3.289542 3.068275 2.779067 3.056134 3.607925 3.185409 3.951303 3.692559 3.763354 3.086117 3.216251 3.34692 3.781132 3.263597 2.852531 3.334518
3.500484 3.403797 2.824518 3.123956 3.149266 3.068275 2.927847 3.021762 3.607925 3.185409 3.951303 3.692559 3.763354 3.094832 3.216251 3.34692 3.791531 3.273015 2.843968 3.463638
3.500484 3.386722 2.824518 3.123956 3.185899 3.026072 2.927847 3.068074 3.607925 3.185409 4.005916 3.904595 3.763354 3.094832 3.283096 3.34692 3.791531 3.273015 2.83635 3.502942
3.500484 3.386722 2.833805 3.123956 3.185899 3.068815 2.927847 3.068074 3.607925 3.154188 4.005916 3.894618 3.808665 3.055163 3.283096 3.384176 3.791531 3.25861 2.752319 3.498138
3.500484 3.386722 2.833805 3.086827 3.185899 3.068815 2.921883 3.059583 3.607925 3.154188 4.055319 3.851103 3.808665 3.05035 3.283096 3.412782 3.771903 3.163578 2.752319 3.444094
3.574855 3.386722 2.833805 3.088223 3.185899 3.068815 2.99109 3.059583 3.628282 3.169669 4.088769 3.847243 3.808665 3.019823 3.324837 3.412782 3.771903 3.163578 2.751003 3.444094
3.574855 3.347045 2.833805 3.121593 3.185899 3.068815 2.99109 3.059583 3.593213 3.14384 4.088769 3.951834 3.798214 3.019823 3.346075 3.41039 3.762213 3.163578 2.751003 3.425574
3.574855 3.349416 2.856656 3.121593 3.260609 3.051443 2.99109 2.938833 3.600258 3.099556 4.088769 3.961593 3.837815 3.019823 3.364005 3.41039 3.74542 3.163578 2.788531 3.507949
3.574855 3.349416 3.002541 3.231688 3.260609 3.051443 2.99109 2.97867 3.573002 3.099556 4.081665 3.913244 3.763429 3.019823 3.364005 3.445885 3.817832 3.163578 2.788531 3.47626
3.575086 3.341297 2.982716 3.167971 3.260609 3.051443 2.99109 2.97867 3.573002 3.100746 4.09846 3.920253 3.757508 3.117251 3.364005 3.445885 3.817832 3.167651 2.788531 3.465077
3.575086 3.289114 2.982716 3.167971 3.260609 3.051443 2.99109 2.97867 3.573002 3.103892 4.09846 3.920253 3.84648 3.132636 3.364005 3.502801 3.817832 3.148486 2.784084 3.465077
3.644027 3.180206 2.871458 3.174164 3.260609 3.051443 2.99109 2.97867 3.573002 3.103892 4.147166 4.015462 3.838789 3.150603 3.390355 3.530411 3.817832 3.111128 2.796468 3.465077
3.644027 3.180206 2.825859 3.17241 3.260609 3.051443 2.99109 2.97867 3.573002 3.13471 4.116162 4.015462 3.882818 3.150603 3.390355 3.530411 3.817832 3.111128 2.799957 3.435752
3.639537 3.180206 2.885357 3.17241 3.260609 3.042605 2.99109 2.97867 3.573002 3.13471 4.193125 4.015462 3.882818 3.202895 3.390355 3.530411 3.837072 3.111128 2.799957 3.435752
