0 33.762996 71.72076 42.414374 27.547903 0.052504 0
30 51.132188 71.86621 100.000142 99.999931 0.002034 0
60 52.211848 72.298779 100.000142 100.000003 0.002174 0
90 52.259028 72.317395 100.000142 100.000003 0.002318 0
120 52.261135 72.318257 100.000142 100.000003 0.002483 0
150 52.261275 72.31835 100.000142 100.000003 0.002672 0
180 25.031793 38.89314 0.783177 43.783617 0.001505 0.052696
210 24.919788 38.781372 0.784616 43.498621 0.001568 0.055108
240 24.919485 38.781808 0.788333 43.49814 0.001641 0.057687
270 24.919864 38.782963 0.792101 43.499465 0.001722 0.060518
300 24.920252 38.784168 0.795905 43.500771 0.001811 0.063642
330 24.920648 38.785427 0.799747 43.502039 0.00191 0.067105
360 24.921051 38.786747 0.803627 43.50326 0.00202 0.070967
390 24.921462 38.788137 0.807547 43.504423 0.002144 0.075301
420 24.921882 38.789611 0.811506 43.505514 0.002283 0.080198
450 24.922313 38.791184 0.815506 43.506514 0.002443 0.085776
480 24.922755 38.792876 0.819547 43.507399 0.002626 0.092188
510 24.923211 38.794716 0.823632 43.508139 0.002838 0.099636
540 24.923684 38.796739 0.827761 43.508692 0.003088 0.108393
570 24.924179 38.798996 0.831936 43.509 0.003387 0.118837
600 24.924699 38.801561 0.83616 43.508983 0.003749 0.131507
630 24.925256 38.804541 0.840436 43.508521 0.004198 0.147199
660 24.925861 38.8081 0.844767 43.507436 0.004768 0.167142
690 24.926539 38.81251 0.849161 43.50544 0.005518 0.193331
720 24.927329 38.81824 0.853629 43.502049 0.006548 0.229243
750 24.928314 38.826193 0.858193 43.496368 0.008049 0.281522
780 24.929679 38.838338 0.862897 43.486553 0.010442 0.364638
810 24.931954 38.859958 0.86786 43.468097 0.014852 0.517205
840 24.937368 38.911534 0.873546 43.426473 0.025675 0.88808
870 24.972976 39.213398 0.884894 43.290024 0.092677 3.074661
900 27.289535 58.669337 1.327355 23.933374 1.034031 98.910726
930 26.525112 57.94728 1.321599 21.237017 0.925044 99.01818
960 26.492261 57.918105 1.331432 21.114676 0.92003 99.023116
990 26.492621 57.921013 1.342152 21.116615 0.920152 99.022994
1020 26.494687 57.925607 1.353078 21.124994 0.920543 99.022608
1050 26.496877 57.930368 1.364199 21.133851 0.920953 99.022202
1080 26.499107 57.935208 1.375496 21.142864 0.921368 99.021792
1110 26.501374 57.940129 1.386977 21.152027 0.921793 99.021371
1140 26.503682 57.945138 1.398666 21.161355 0.922223 99.020946
1170 26.506027 57.950226 1.410536 21.170829 0.922662 99.020513
1200 26.508413 57.955404 1.422616 21.180472 0.92311 99.02007
