49 1.76079 Infinity 0.882608 44.364271 819.106925 9.556548 38.576952 0.012457 2.34E-005 9.46E-006 0.068302
50 1.738315 Infinity 0.879679 45.26214 818.095875 9.556758 38.576954 0.012471 2.29E-005 9.28E-006 0.068302
51 1.836827 Infinity 0.876819 46.157732 817.08494 9.556963 38.576957 0.012485 2.25E-005 9.10E-006 0.068303
52 1.751128 Infinity 0.874027 47.050996 816.074181 9.557165 38.576959 0.012499 2.20E-005 8.92E-006 0.068304
53 1.599684 Infinity 0.871298 47.942131 815.06338 9.557363 38.576961 0.012514 2.16E-005 8.76E-006 0.068304
54 1.660178 Infinity 0.868632 48.830831 814.05289 9.557558 38.576963 0.012528 2.12E-005 8.60E-006 0.068305
55 1.717731 Infinity 0.866023 49.71751 813.042247 9.55775 38.576965 0.012542 2.09E-005 8.45E-006 0.068305
56 1.71479 Infinity 0.863471 50.601868 812.031799 9.557939 38.576967 0.012557 2.05E-005 8.30E-006 0.068306
57 1.617748 Infinity 0.860974 51.483961 811.021488 9.558126 38.576969 0.012571 2.01E-005 8.16E-006 0.068306
58 1.823174 Infinity 0.858529 52.363854 810.011245 9.55831 38.576971 0.012586 1.98E-005 8.02E-006 0.068307
59 1.734535 Infinity 0.856133 53.241553 809.00107 9.558491 38.576973 0.0126 1.95E-005 7.89E-006 0.068307
60 1.883668 781.179985 0.853787 54.116995 807.991041 9.558671 38.576975 0.012615 1.92E-005 7.76E-006 0.068308
61 1.956974 Infinity 0.851486 54.990305 806.981021 9.558848 38.576977 0.012629 1.89E-005 7.64E-006 0.068308
62 1.888919 Infinity 0.84923 55.861323 805.9712 9.559024 38.576979 0.012644 1.86E-005 7.52E-006 0.068309
63 1.775494 Infinity 0.847018 56.730197 804.961413 9.559198 38.57698 0.012659 1.83E-005 7.40E-006 0.068309
64 1.729493 Infinity 0.844847 57.596793 803.951822 9.55937 38.576982 0.012673 1.80E-005 7.29E-006 0.068309
65 1.593593 Infinity 0.842716 58.461354 802.942151 9.55954 38.576984 0.012688 1.77E-005 7.18E-006 0.06831
66 1.49025 Infinity 0.840624 59.323584 801.93275 9.559709 38.576986 0.012703 1.75E-005 7.08E-006 0.06831
67 1.440469 Infinity 0.83857 60.183714 800.923356 9.559877 38.576988 0.012718 1.72E-005 6.98E-006 0.06831
68 1.397199 Infinity 0.836552 61.041741 799.913977 9.560043 38.576989 0.012733 1.70E-005 6.88E-006 0.068311
69 1.396989 Infinity 0.834569 61.897486 798.904832 9.560208 38.576991 0.012747 1.68E-005 6.78E-006 0.068311
70 1.433117 Infinity 0.83262 62.751081 797.89577 9.560372 38.576993 0.012762 1.65E-005 6.69E-006 0.068311
71 1.383756 Infinity 0.830704 63.602548 796.886771 9.560534 38.576995 0.012777 1.63E-005 6.60E-006 0.068312
72 1.406861 Infinity 0.82882 64.451858 795.877877 9.560696 38.576997 0.012792 1.61E-005 6.52E-006 0.068312
73 1.320742 Infinity 0.826967 65.299001 794.869105 9.560857 38.576998 0.012807 1.59E-005 6.43E-006 0.068312
74 1.472606 Infinity 0.825144 66.144041 793.860383 9.561017 38.577 0.012822 1.57E-005 6.35E-006 0.068313
75 1.424715 Infinity 0.823349 66.986981 792.851716 9.561176 38.577002 0.012837 1.55E-005 6.27E-006 0.068313
76 1.411062 Infinity 0.821584 67.827656 791.843308 9.561334 38.577003 0.012852 1.53E-005 6.19E-006 0.068313
77 1.458953 Infinity 0.819845 68.666307 790.834875 9.561491 38.577005 0.012867 1.51E-005 6.12E-006 0.068313
78 1.512515 Infinity 0.818133 69.502758 789.826633 9.561648 38.577007 0.012883 1.49E-005 6.04E-006 0.068314
79 1.435217 Infinity 0.816447 70.337223 788.818334 9.561803 38.577008 0.012898 1.48E-005 5.97E-006 0.068314
80 1.31339 Infinity 0.814787 71.169473 787.810257 9.561959 38.57701 0.012913 1.46E-005 5.90E-006 0.068314
81 1.366742 Infinity 0.81315 71.999621 786.802274 9.562113 38.577012 0.012928 1.44E-005 5.83E-006 0.068314
82 1.475547 Infinity 0.811538 72.827682 785.794373 9.562267 38.577013 0.012943 1.43E-005 5.77E-006 0.068315
83 1.457062 Infinity 0.809949 73.653598 784.786628 9.562421 38.577015 0.012959 1.41E-005 5.70E-006 0.068315
84 1.380605 Infinity 0.808382 74.477483 783.778909 9.562574 38.577017 0.012974 1.39E-005 5.64E-006 0.068315
85 1.353509 Infinity 0.806837 75.299289 782.771279 9.562727 38.577018 0.01299 1.38E-005 5.58E-006 0.068315
86 1.40035 Infinity 0.805314 76.11894 781.763838 9.562879 38.57702 0.013005 1.36E-005 5.52E-006 0.068316
87 1.353929 Infinity 0.803811 76.936571 780.756426 9.563031 38.577022 0.01302 1.35E-005 5.46E-006 0.068316
88 1.31234 Infinity 0.802329 77.752101 779.749149 9.563182 38.577023 0.013036 1.34E-005 5.40E-006 0.068316
89 1.449711 Infinity 0.800867 78.565567 778.741968 9.563333 38.577025 0.013051 1.32E-005 5.35E-006 0.068316
90 1.495711 Infinity 0.799424 79.376992 777.734859 9.563484 38.577027 0.013067 1.31E-005 5.29E-006 0.068316
91 1.414633 Infinity 0.797999 80.186388 776.727815 9.563634 38.577028 0.013083 1.30E-005 5.24E-006 0.068316
92 1.240714 Infinity 0.796594 80.993643 775.720981 9.563784 38.57703 0.013098 1.28E-005 5.18E-006 0.068317
93 1.407071 Infinity 0.795206 81.798907 774.714174 9.563934 38.577031 0.013114 1.27E-005 5.13E-006 0.068317
94 1.338386 Infinity 0.793835 82.602094 773.707511 9.564084 38.577033 0.01313 1.26E-005 5.08E-006 0.068317
95 1.340906 786.407767 0.792482 83.403256 772.700932 9.564233 38.577035 0.013145 1.25E-005 5.04E-006 0.068317
96 1.254157 Infinity 0.791146 84.202378 771.69446 9.564382 38.577036 0.013161 1.23E-005 4.99E-006 0.068317
97 1.405601 Infinity 0.789826 84.999463 770.6881 9.564531 38.577038 0.013177 1.22E-005 4.94E-006 0.068317
98 1.340276 Infinity 0.788522 85.794548 769.681808 9.56468 38.57704 0.013193 1.21E-005 4.89E-006 0.068318
99 1.3554 Infinity 0.787233 86.587566 768.675679 9.564828 38.577041 0.013209 1.20E-005 4.85E-006 0.068318
100 1.147453 Infinity 0.78596 87.378547 767.669679 9.564977 38.577043 0.013225 1.19E-005 4.81E-006 0.068318
101 1.184211 Infinity 0.784702 88.167573 766.66371 9.565125 38.577044 0.013241 1.18E-005 4.76E-006 0.068318
102 1.2237 Infinity 0.783458 88.954633 765.657792 9.565274 38.577046 0.013257 1.17E-005 4.72E-006 0.068318
103 1.22349 Infinity 0.782229 89.739551 764.652155 9.565422 38.577048 0.013273 1.16E-005 4.68E-006 0.068318
104 1.26886 Infinity 0.781014 90.522549 763.646524 9.56557 38.577049 0.013289 1.15E-005 4.64E-006 0.068318
105 1.2237 Infinity 0.779812 91.303599 762.640937 9.565718 38.577051 0.013305 1.14E-005 4.60E-006 0.068319
106 1.165097 Infinity 0.778624 92.0826 761.635533 9.565866 38.577052 0.013321 1.13E-005 4.56E-006 0.068319
107 1.156905 Infinity 0.777449 92.859593 760.630265 9.566014 38.577054 0.013337 1.12E-005 4.52E-006 0.068319
108 1.199125 Infinity 0.776287 93.63464 759.625058 9.566162 38.577056 0.013354 1.11E-005 4.49E-006 0.068319
109 1.115316 Infinity 0.775137 94.407701 758.619969 9.566309 38.577057 0.01337 1.10E-005 4.45E-006 0.068319
110 1.129809 Infinity 0.774 95.178812 757.614961 9.566457 38.577059 0.013386 1.09E-005 4.41E-006 0.068319
111 1.083179 Infinity 0.772875 95.94798 756.610027 9.566605 38.57706 0.013402 1.08E-005 4.38E-006 0.068319
112 1.08717 Infinity 0.771762 96.715145 755.605253 9.566753 38.577062 0.013419 1.07E-005 4.34E-006 0.068319
113 1.012603 Infinity 0.770661 97.480355 754.600582 9.566901 38.577064 0.013435 1.07E-005 4.31E-006 0.06832
114 0.913461 Infinity 0.769571 98.243559 753.596088 9.567049 38.577065 0.013452 1.06E-005 4.27E-006 0.06832
115 1.024155 Infinity 0.768492 99.004884 752.59161 9.567197 38.577067 0.013468 1.05E-005 4.24E-006 0.06832
116 1.074777 Infinity 0.767424 99.764245 751.587264 9.567344 38.577068 0.013485 1.04E-005 4.21E-006 0.06832
117 0.977105 Infinity 0.766367 100.52165 750.58305 9.567492 38.57707 0.013501 1.03E-005 4.18E-006 0.06832
118 1.028566 Infinity 0.76532 101.277129 749.578929 9.567641 38.577072 0.013518 1.03E-005 4.15E-006 0.06832
119 1.093261 Infinity 0.764284 102.030688 748.574903 9.567789 38.577073 0.013535 1.02E-005 4.12E-006 0.06832
120 1.227901 749.813294 0.763258 102.782349 747.570948 9.567937 38.577075 0.013551 1.01E-005 4.09E-006 0.06832
121 1.212148 Infinity 0.762242 103.532007 746.567208 9.568085 38.577076 0.013568 1.00E-005 4.06E-006 0.06832
122 1.048941 Infinity 0.761236 104.279816 745.563487 9.568234 38.577078 0.013585 9.97E-006 4.03E-006 0.068321
123 1.18022 Infinity 0.76024 105.025651 744.559956 9.568382 38.57708 0.013602 9.90E-006 4.00E-006 0.068321
124 1.238613 Infinity 0.759253 105.76961 743.55649 9.568531 38.577081 0.013618 9.83E-006 3.97E-006 0.068321
125 1.09053 Infinity 0.758275 106.511696 742.553091 9.56868 38.577083 0.013635 9.76E-006 3.94E-006 0.068321
126 1.08759 Infinity 0.757307 107.251832 741.549869 9.568828 38.577084 0.013652 9.69E-006 3.92E-006 0.068321
127 0.971854 Infinity 0.756347 107.99007 740.546759 9.568977 38.577086 0.013669 9.62E-006 3.89E-006 0.068321
128 1.007352 Infinity 0.755397 108.726432 739.543741 9.569126 38.577088 0.013686 9.56E-006 3.86E-006 0.068321
129 0.968913 Infinity 0.754455 109.460936 738.540791 9.569276 38.577089 0.013703 9.50E-006 3.84E-006 0.068321
130 1.013863 Infinity 0.753522 110.193506 737.538024 9.569425 38.577091 0.01372 9.43E-006 3.81E-006 0.068321
131 1.007562 Infinity 0.752597 110.924233 736.535317 9.569575 38.577092 0.013738 9.37E-006 3.79E-006 0.068321
132 0.961561 Infinity 0.75168 111.653057 735.532763 9.569724 38.577094 0.013755 9.31E-006 3.76E-006 0.068321
133 0.903798 Infinity 0.750771 112.380039 734.530279 9.569874 38.577096 0.013772 9.25E-006 3.74E-006 0.068321
134 1.024576 Infinity 0.749871 113.105134 733.527939 9.570024 38.577097 0.013789 9.19E-006 3.71E-006 0.068322
135 1.04579 Infinity 0.748978 113.828368 732.525708 9.570174 38.577099 0.013807 9.13E-006 3.69E-006 0.068322
136 1.065955 Infinity 0.748093 114.549706 731.523644 9.570325 38.577101 0.013824 9.08E-006 3.67E-006 0.068322
137 1.007142 Infinity 0.747216 115.269255 730.521604 9.570475 38.577102 0.013841 9.02E-006 3.64E-006 0.068322
138 1.004621 Infinity 0.746346 115.986933 729.519707 9.570626 38.577104 0.013859 8.96E-006 3.62E-006 0.068322
139 0.972694 Infinity 0.745483 116.702758 728.517935 9.570777 38.577106 0.013876 8.91E-006 3.60E-006 0.068322
140 0.855908 Infinity 0.744628 117.416703 727.51633 9.570928 38.577107 0.013894 8.85E-006 3.58E-006 0.068322
141 0.610153 Infinity 0.74378 118.128864 726.514767 9.571079 38.577109 0.013911 8.80E-006 3.56E-006 0.068322
142 0.714336 Infinity 0.742939 118.839176 725.51334 9.571231 38.57711 0.013929 8.75E-006 3.53E-006 0.068322
143 0.899808 Infinity 0.742104 119.547648 724.512046 9.571383 38.577112 0.013946 8.70E-006 3.51E-006 0.068322
144 0.972484 Infinity 0.741277 120.254332 723.510814 9.571535 38.577114 0.013964 8.65E-006 3.49E-006 0.068322
145 1.010082 Infinity 0.740456 120.959167 722.509739 9.571687 38.577115 0.013982 8.60E-006 3.47E-006 0.068322
146 1.016804 Infinity 0.739642 121.66215 721.508831 9.571839 38.577117 0.014 8.55E-006 3.45E-006 0.068322
147 1.024155 Infinity 0.738835 122.363397 720.50793 9.571992 38.577119 0.014017 8.50E-006 3.43E-006 0.068322
148 0.879223 Infinity 0.738034 123.062782 719.507223 9.572145 38.57712 0.014035 8.45E-006 3.41E-006 0.068323
149 0.831332 Infinity 0.737239 123.760366 718.506627 9.572298 38.577122 0.014053 8.40E-006 3.39E-006 0.068323
150 0.809487 745.332338 0.73645 124.456168 717.506124 9.572451 38.577124 0.014071 8.36E-006 3.37E-006 0.068323
151 0.875232 Infinity 0.735668 125.150148 716.505774 9.572605 38.577125 0.014089 8.31E-006 3.36E-006 0.068323
152 0.885734 Infinity 0.734892 125.842363 715.505504 9.572759 38.577127 0.014107 8.26E-006 3.34E-006 0.068323
153 0.987397 Infinity 0.734121 126.532796 714.505343 9.572913 38.577129 0.014125 8.22E-006 3.32E-006 0.068323
154 0.929424 Infinity 0.733357 127.2214 713.505365 9.573067 38.57713 0.014143 8.17E-006 3.30E-006 0.068323
155 0.903378 Infinity 0.732598 127.908241 712.505482 9.573221 38.577132 0.014161 8.13E-006 3.28E-006 0.068323
156 0.894766 Infinity 0.731845 128.593335 711.505675 9.573376 38.577134 0.01418 8.09E-006 3.27E-006 0.068323
157 0.86536 Infinity 0.731098 129.276647 710.506003 9.573531 38.577135 0.014198 8.05E-006 3.25E-006 0.068323
158 0.932155 Infinity 0.730356 129.958152 709.506508 9.573687 38.577137 0.014216 8.00E-006 3.23E-006 0.068323
159 0.904849 Infinity 0.72962 130.637937 708.507067 9.573842 38.577139 0.014234 7.96E-006 3.21E-006 0.068323
160 0.977525 Infinity 0.728889 131.315942 707.507776 9.573998 38.57714 0.014253 7.92E-006 3.20E-006 0.068323
161 0.992228 Infinity 0.728163 131.992176 706.508627 9.574154 38.577142 0.014271 7.88E-006 3.18E-006 0.068323
162 0.846036 Infinity 0.727443 132.666698 705.509539 9.574311 38.577144 0.01429 7.84E-006 3.17E-006 0.068323
163 0.857798 Infinity 0.726728 133.339431 704.510635 9.574467 38.577145 0.014308 7.80E-006 3.15E-006 0.068323
164 0.929844 Infinity 0.726018 134.010467 703.511779 9.574624 38.577147 0.014327 7.76E-006 3.13E-006 0.068323
165 0.921442 Infinity 0.725313 134.679704 702.513134 9.574782 38.577149 0.014345 7.72E-006 3.12E-006 0.068323
166 0.968913 Infinity 0.724613 135.347239 701.514559 9.574939 38.577151 0.014364 7.69E-006 3.10E-006 0.068324
167 0.947908 Infinity 0.723918 136.013033 700.516117 9.575097 38.577152 0.014383 7.65E-006 3.09E-006 0.068324
168 1.039489 Infinity 0.723227 136.677111 699.51778 9.575255 38.577154 0.014402 7.61E-006 3.07E-006 0.068324
169 1.060284 Infinity 0.722542 137.339428 698.51962 9.575414 38.577156 0.01442 7.57E-006 3.06E-006 0.068324
170 0.982146 Infinity 0.721861 138.000054 697.521537 9.575573 38.577157 0.014439 7.54E-006 3.04E-006 0.068324
171 0.984036 Infinity 0.721185 138.658986 696.523543 9.575732 38.577159 0.014458 7.50E-006 3.03E-006 0.068324
172 0.977945 Infinity 0.720514 139.316163 695.525737 9.575891 38.577161 0.014477 7.47E-006 3.01E-006 0.068324
173 1.047681 Infinity 0.719847 139.971649 694.528027 9.576051 38.577163 0.014496 7.43E-006 3.00E-006 0.068324
174 0.933415 Infinity 0.719185 140.625394 693.530493 9.576211 38.577164 0.014515 7.40E-006 2.99E-006 0.068324
175 0.879853 Infinity 0.718527 141.277465 692.533042 9.576371 38.577166 0.014534 7.36E-006 2.97E-006 0.068324
176 0.828182 Infinity 0.717873 141.927832 691.535726 9.576532 38.577168 0.014553 7.33E-006 2.96E-006 0.068324
177 0.787222 Infinity 0.717224 142.576502 690.538539 9.576693 38.57717 0.014572 7.30E-006 2.95E-006 0.068324
178 0.800875 Infinity 0.716579 143.223526 689.541408 9.576854 38.577171 0.014592 7.26E-006 2.93E-006 0.068324
179 0.832803 Infinity 0.715938 143.868798 688.544504 9.577016 38.577173 0.014611 7.23E-006 2.92E-006 0.068324
180 0.786172 Infinity 0.715302 144.512419 687.547677 9.577178 38.577175 0.01463 7.20E-006 2.91E-006 0.068324
181 0.813058 Infinity 0.714669 145.154349 686.550994 9.57734 38.577177 0.01465 7.17E-006 2.89E-006 0.068324
182 0.77651 Infinity 0.714041 145.79461 685.554429 9.577502 38.577178 0.014669 7.14E-006 2.88E-006 0.068324
183 0.691651 Infinity 0.713417 146.433206 684.55798 9.577665 38.57718 0.014688 7.11E-006 2.87E-006 0.068324
184 0.655733 Infinity 0.712796 147.070114 683.56169 9.577829 38.577182 0.014708 7.08E-006 2.86E-006 0.068324
185 0.710765 Infinity 0.71218 147.705378 682.565495 9.577992 38.577184 0.014727 7.05E-006 2.84E-006 0.068324
186 0.695642 Infinity 0.711567 148.338972 681.569443 9.578156 38.577185 0.014747 7.02E-006 2.83E-006 0.068324
187 0.706564 Infinity 0.710959 148.970883 680.573561 9.578321 38.577187 0.014767 6.99E-006 2.82E-006 0.068324
188 0.667075 Infinity 0.710354 149.601176 679.57775 9.578485 38.577189 0.014786 6.96E-006 2.81E-006 0.068324
189 0.737231 Infinity 0.709753 150.229805 678.582093 9.57865 38.577191 0.014806 6.93E-006 2.80E-006 0.068324
190 0.746683 Infinity 0.709155 150.856773 677.586588 9.578816 38.577192 0.014826 6.90E-006 2.78E-006 0.068325
191 0.720007 Infinity 0.708561 151.482129 676.591166 9.578981 38.577194 0.014846 6.87E-006 2.77E-006 0.068325
192 0.735131 Infinity 0.707971 152.105845 675.595873 9.579147 38.577196 0.014866 6.84E-006 2.76E-006 0.068325
193 0.798565 Infinity 0.707385 152.727904 674.600748 9.579314 38.577198 0.014886 6.81E-006 2.75E-006 0.068325
194 0.760336 Infinity 0.706802 153.348343 673.605735 9.579481 38.5772 0.014906 6.79E-006 2.74E-006 0.068325
195 0.762437 Infinity 0.706222 153.967142 672.610871 9.579648 38.577201 0.014926 6.76E-006 2.73E-006 0.068325
196 0.636619 Infinity 0.705646 154.584316 671.616141 9.579815 38.577203 0.014946 6.73E-006 2.72E-006 0.068325
197 0.574235 Infinity 0.705073 155.199894 670.621501 9.579983 38.577205 0.014966 6.71E-006 2.71E-006 0.068325
198 0.614564 Infinity 0.704504 155.813838 669.627021 9.580152 38.577207 0.014986 6.68E-006 2.70E-006 0.068325
199 0.662874 Infinity 0.703938 156.426143 668.632716 9.58032 38.577209 0.015007 6.65E-006 2.68E-006 0.068325
200 0.64166 Infinity 0.703375 157.036861 667.638505 9.580489 38.577211 0.015027 6.63E-006 2.67E-006 0.068325
201 0.619185 Infinity 0.702816 157.645966 666.644438 9.580659 38.577212 0.015047 6.60E-006 2.66E-006 0.068325
202 0.648801 Infinity 0.70226 158.253468 665.650504 9.580828 38.577214 0.015068 6.58E-006 2.65E-006 0.068325
203 0.663925 Infinity 0.701707 158.859377 664.656693 9.580999 38.577216 0.015088 6.55E-006 2.64E-006 0.068325
204 0.563942 Infinity 0.701157 159.463703 663.662996 9.581169 38.577218 0.015109 6.53E-006 2.63E-006 0.068325
205 0.624226 Infinity 0.700611 160.066426 662.669451 9.58134 38.57722 0.015129 6.50E-006 2.62E-006 0.068325
206 0.609102 Infinity 0.700067 160.667549 661.676058 9.581511 38.577222 0.01515 6.48E-006 2.61E-006 0.068325
207 0.690811 Infinity 0.699527 161.267089 660.682796 9.581683 38.577224 0.015171 6.46E-006 2.60E-006 0.068325
208 0.648171 Infinity 0.698989 161.865047 659.68967 9.581855 38.577225 0.015192 6.43E-006 2.59E-006 0.068325
209 0.570244 Infinity 0.698455 162.461414 658.696701 9.582028 38.577227 0.015212 6.41E-006 2.59E-006 0.068325
210 0.60007 660.941001 0.697923 163.056248 657.703796 9.582201 38.577229 0.015233 6.39E-006 2.58E-006 0.068325
211 0.609523 Infinity 0.697395 163.649474 656.711091 9.582374 38.577231 0.015254 6.36E-006 2.57E-006 0.068325
212 0.525924 Infinity 0.696869 164.241126 655.718531 9.582548 38.577233 0.015275 6.34E-006 2.56E-006 0.068325
213 0.585997 Infinity 0.696346 164.831222 654.726094 9.582722 38.577235 0.015296 6.32E-006 2.55E-006 0.068325
214 0.721688 Infinity 0.695827 165.419763 653.733784 9.582896 38.577237 0.015317 6.29E-006 2.54E-006 0.068325
215 0.704044 Infinity 0.69531 166.006764 652.741581 9.583071 38.577239 0.015338 6.27E-006 2.53E-006 0.068325
216 0.7763 Infinity 0.694795 166.592167 651.749591 9.583247 38.57724 0.015359 6.25E-006 2.52E-006 0.068325
217 0.73282 Infinity 0.694284 167.17605 650.757685 9.583423 38.577242 0.015381 6.23E-006 2.51E-006 0.068325
218 0.771889 Infinity 0.693775 167.758353 649.765975 9.583599 38.577244 0.015402 6.21E-006 2.50E-006 0.068325
219 0.743112 Infinity 0.693269 168.339151 648.774337 9.583775 38.577246 0.015423 6.19E-006 2.49E-006 0.068325
220 0.700893 Infinity 0.692766 168.91839 647.782868 9.583952 38.577248 0.015445 6.16E-006 2.49E-006 0.068325
221 0.709295 Infinity 0.692265 169.496085 646.791551 9.58413 38.57725 0.015466 6.14E-006 2.48E-006 0.068325
222 0.710135 Infinity 0.691767 170.072234 645.800394 9.584308 38.577252 0.015488 6.12E-006 2.47E-006 0.068326
223 0.719587 Infinity 0.691271 170.646884 644.809324 9.584486 38.577254 0.015509 6.10E-006 2.46E-006 0.068326
224 0.667706 Infinity 0.690779 171.219986 643.818429 9.584665 38.577256 0.015531 6.08E-006 2.45E-006 0.068326
225 0.582426 Infinity 0.690288 171.791567 642.827669 9.584844 38.577258 0.015553 6.06E-006 2.44E-006 0.068326
226 0.587047 Infinity 0.6898 172.361622 641.837061 9.585024 38.57726 0.015574 6.04E-006 2.44E-006 0.068326
227 0.522983 Infinity 0.689315 172.930149 640.846613 9.585204 38.577262 0.015596 6.02E-006 2.43E-006 0.068326
228 0.676948 Infinity 0.688832 173.497184 639.856268 9.585384 38.577264 0.015618 6.00E-006 2.42E-006 0.068326
