126 75.8 -0.141212 0.013193 -7.081545
127 74.83 -0.214121 0.013364 -4.670252
128 74.99 -0.160545 0.013335 -6.228766
129 73.79 -0.164182 0.013552 -6.090808
130 74.45 -0.127758 0.013432 -7.827324
131 74.84 -0.146182 0.013362 -6.840796
132 74.95 -0.109636 0.013342 -9.121061
133 73.91 -0.120788 0.01353 -8.278976
134 72.98 -0.184909 0.013702 -5.408063
135 72.29 -0.279212 0.013833 -3.581506
136 72.28 -0.287333 0.013835 -3.480278
137 71.9 -0.338182 0.013908 -2.956989
138 72.91 -0.287758 0.013716 -3.475147
139 72.16 -0.33303 0.013858 -3.00273
140 71.58 -0.346182 0.01397 -2.888655
141 70.67 -0.348182 0.01415 -2.872063
142 72.82 -0.17503 0.013732 -5.713296
143 73.26 -0.021394 0.01365 -46.74221
144 72.71 0.048121 0.013753 20.780856
145 70.87 -0.025455 0.01411 -39.285714
146 72.34 -0.002303 0.013824 -434.210526
147 73.05 0.033515 0.013689 29.837251
148 71.62 0.044727 0.013963 22.357724
149 70.12 -0.060242 0.014261 -16.599598
150 70.34 -0.167152 0.014217 -5.982596
151 70.24 -0.325152 0.014237 -3.075489
152 70.79 -0.304606 0.014126 -3.282929
153 69.38 -0.30703 0.014413 -3.257008
154 69.33 -0.301818 0.014424 -3.313253
155 70.35 -0.322667 0.014215 -3.099174
156 69.18 -0.30303 0.014455 -3.3
157 68.75 -0.221212 0.014545 -4.520548
158 68.66 -0.187515 0.014565 -5.332902
159 68.64 -0.21903 0.014569 -4.565578
160 69.37 -0.178121 0.014415 -5.614154
161 67.99 -0.207394 0.014708 -4.821742
162 68.27 -0.157455 0.014648 -6.351039
163 66.73 -0.25497 0.014986 -3.922035
164 66.21 -0.352061 0.015103 -2.84042
165 66.37 -0.334606 0.015067 -2.988589
166 66.13 -0.36 0.015122 -2.777778
167 66.36 -0.364545 0.015069 -2.743142
168 65.93 -0.369576 0.015168 -2.705805
169 65.6 -0.360848 0.015244 -2.771246
170 65.14 -0.291697 0.015352 -3.428215
171 66.81 -0.172182 0.014968 -5.807814
172 67.49 0.017394 0.014817 57.491289
173 67.44 0.11103 0.014828 9.00655
174 67.53 0.166303 0.014808 6.01312
175 67.49 0.214061 0.014817 4.671574
176 67.42 0.228424 0.014832 4.377819
177 66.95 0.216848 0.014937 4.611515
178 66.98 0.171091 0.01493 5.844846
179 66.37 0.057333 0.015067 17.44186
180 65.91 -0.121515 0.015172 -8.229426
181 66.04 -0.191273 0.015142 -5.228137
182 65.39 -0.241818 0.015293 -4.135338
183 63.47 -0.37497 0.015755 -2.666882
184 63.15 -0.471455 0.015835 -2.121095
185 62.41 -0.557879 0.016023 -1.792504
186 63.28 -0.539939 0.015803 -1.85206
187 63.99 -0.464424 0.015627 -2.153204
188 63.92 -0.354848 0.015645 -2.818104
189 63.78 -0.256485 0.015679 -3.898866
190 63.82 -0.155212 0.015669 -6.442796
191 63.36 -0.04503 0.015783 -22.207268
192 61.29 -0.058606 0.016316 -17.063082
193 59.84 -0.229576 0.016711 -4.355861
194 60.24 -0.356061 0.0166 -2.808511
195 59.91 -0.514606 0.016692 -1.943234
196 59.92 -0.584303 0.016689 -1.711441
197 60.17 -0.552303 0.01662 -1.8106
198 60.48 -0.461758 0.016534 -2.165639
199 59.22 -0.407576 0.016886 -2.453532
200 59.01 -0.306909 0.016946 -3.258294
201 58.46 -0.208606 0.017106 -4.793725
202 59.38 -0.138727 0.016841 -7.208388
203 60.18 -0.098727 0.016617 -10.128913
204 60.59 -0.013818 0.016504 -72.368421
205 60.05 0.015394 0.016653 64.96063
206 58.41 -0.045879 0.01712 -21.796565
207 58.01 -0.094 0.017238 -10.638298
208 56.53 -0.176 0.01769 -5.681818
209 57.49 -0.241758 0.017394 -4.136375
210 57.1 -0.321818 0.017513 -3.107345
211 56.76 -0.433939 0.017618 -2.304469
212 58.03 -0.394848 0.017232 -2.532617
213 57.94 -0.29097 0.017259 -3.436784
214 56.49 -0.211697 0.017702 -4.723733
215 55.77 -0.158 0.017931 -6.329114
216 55.4 -0.181939 0.018051 -5.496336
217 55.24 -0.204788 0.018103 -4.883102
218 55.27 -0.291091 0.018093 -3.435353
219 54.84 -0.321576 0.018235 -3.109687
220 54.24 -0.378667 0.018437 -2.640845
221 54.1 -0.431394 0.018484 -2.318067
222 53.75 -0.386303 0.018605 -2.588641
223 53.73 -0.296424 0.018612 -3.373543
224 54.09 -0.232545 0.018488 -4.300235
225 53.69 -0.209394 0.018625 -4.775687
226 52.29 -0.262061 0.019124 -3.815911
227 52.28 -0.288242 0.019128 -3.469302
228 53.24 -0.224182 0.018783 -4.460665
229 54.41 -0.100364 0.018379 -9.963768
230 53.35 -0.069152 0.018744 -14.460999
231 52.73 -0.070303 0.018965 -14.224138
232 52.01 -0.117455 0.019227 -8.513932
233 51.67 -0.163394 0.019354 -6.120178
234 51.55 -0.166909 0.019399 -5.991285
235 51.48 -0.170121 0.019425 -5.878162
236 51.18 -0.256242 0.019539 -3.902554
237 50.89 -0.345394 0.01965 -2.895245
238 51.31 -0.330788 0.019489 -3.023085
239 50.88 -0.238242 0.019654 -4.197405
240 50.65 -0.186121 0.019743 -5.372843
241 51.05 -0.120788 0.019589 -8.278976
242 51.82 -0.041091 0.019298 -24.336283
243 52.09 0.03297 0.019198 30.330882
244 51.74 0.074848 0.019327 13.360324
245 51.59 0.101576 0.019384 9.844869
246 51.51 0.102606 0.019414 9.746013
247 51.27 0.067212 0.019505 14.878269
248 51.05 0.043212 0.019589 23.141655
249 50.84 -0.017758 0.01967 -56.313993
250 50.45 -0.114848 0.019822 -8.707124
251 50.26 -0.193212 0.019897 -5.175659
252 49.46 -0.254303 0.020218 -3.932316
253 48.89 -0.299879 0.020454 -3.334681
254 48.29 -0.362727 0.020708 -2.756892
255 47.63 -0.429758 0.020995 -2.326893
256 47.36 -0.468848 0.021115 -2.132885
257 46.97 -0.494909 0.02129 -2.020573
258 46.46 -0.511333 0.021524 -1.955671
259 46.74 -0.470848 0.021395 -2.123825
260 45.71 -0.462848 0.021877 -2.160534
261 45.99 -0.394788 0.021744 -2.533006
262 46.02 -0.326667 0.02173 -3.061224
263 45.45 -0.285939 0.022002 -3.497245
264 44.76 -0.281152 0.022341 -3.556801
265 44.72 -0.279758 0.022361 -3.574523
266 45.09 -0.240909 0.022178 -4.150943
267 45.06 -0.202182 0.022193 -4.946043
268 45.28 -0.162303 0.022085 -6.161314
269 44.43 -0.135818 0.022507 -7.362784
270 44.32 -0.156 0.022563 -6.410256
271 43.69 -0.17503 0.022889 -5.713296
272 43.57 -0.170727 0.022952 -5.857295
273 43.92 -0.155636 0.022769 -6.425234
274 43.43 -0.194727 0.023026 -5.135387
275 43.27 -0.229091 0.023111 -4.365079
276 43.86 -0.18903 0.0228 -5.290157
277 43.46 -0.157879 0.02301 -6.333973
278 42.4 -0.150485 0.023585 -6.645187
279 43.07 -0.128303 0.023218 -7.794048
280 43.53 -0.071879 0.022973 -13.91231
281 43.6 -0.044061 0.022936 -22.696011
282 43.52 -0.027515 0.022978 -36.343612
