0 135.775862 0
5 122.198276 28.288543
10 97.758621 28.288543
15 76.034483 28.288543
20 57.025862 28.288543
25 39.827586 24.752475
30 24.439655 24.752475
35 9.956897 24.752475
40 8.146552 24.752475
45 8.146552 21.216407
50 7.241379 21.216407
55 7.241379 24.752475
60 6.336207 31.824611
65 13.577586 84.865629
70 17.198276 703.677511
75 25.344828 919.377652
80 32.586207 884.016973
85 38.017241 689.533239
90 42.543103 640.028289
95 47.068966 597.595474
100 48.87931 562.234795
105 52.5 533.946252
110 54.310345 495.049505
115 57.025862 466.760962
120 58.836207 431.400283
125 60.646552 399.575672
130 62.456897 357.142857
135 64.267241 318.24611
140 66.077586 258.132956
145 66.982759 190.947666
150 67.887931 116.69024
155 66.982759 77.793494
160 66.077586 63.649222
165 64.267241 60.113154
170 62.456897 56.577086
175 61.551724 53.041018
180 60.646552 49.50495
185 58.836207 45.968883
190 57.931034 42.432815
195 56.12069 38.896747
200 53.405172 35.360679
205 49.784483 31.824611
210 45.258621 31.824611
215 37.112069 28.288543
220 28.060345 28.288543
225 16.293103 28.288543
230 3.62069 28.288543
235 0.905172 28.288543
240 2.715517 24.752475
245 3.62069 24.752475
250 3.62069 24.752475
255 4.525862 24.752475
260 4.525862 28.288543
265 4.525862 28.288543
270 4.525862 28.288543
275 4.525862 28.288543
280 4.525862 28.288543
285 4.525862 28.288543
290 4.525862 28.288543
295 4.525862 28.288543
300 4.525862 31.824611
305 4.525862 31.824611
310 4.525862 31.824611
315 4.525862 31.824611
320 4.525862 31.824611
325 4.525862 31.824611
330 4.525862 31.824611
335 4.525862 31.824611
340 4.525862 31.824611
345 4.525862 31.824611
350 4.525862 31.824611
355 4.525862 31.824611
360 4.525862 31.824611
365 4.525862 31.824611
370 4.525862 31.824611
375 4.525862 31.824611
380 4.525862 31.824611
385 4.525862 31.824611
390 4.525862 31.824611
395 4.525862 31.824611
400 4.525862 31.824611
405 4.525862 31.824611
410 4.525862 31.824611
415 4.525862 31.824611
420 4.525862 31.824611
425 4.525862 31.824611
430 4.525862 28.288543
435 4.525862 28.288543
440 4.525862 28.288543
445 4.525862 28.288543
450 4.525862 28.288543
455 4.525862 24.752475
460 4.525862 21.216407
465 4.525862 14.144272
470 4.525862 14.144272
475 4.525862 14.144272
480 4.525862 14.144272
