0,58.8959566737,0.0
1,57.6842041398,0.0
2,56.6081339133,0.0
3,56.0265105794,0.0
4,55.6252754201,0.0
5,55.4866872314,0.0
6,54.9081933082,0.0
7,52.6494293616,0.0
8,50.0623008194,0.0
9,48.8883247435,0.0
10,47.9819132834,0.0
11,47.7022780833,0.0
12,47.338819382,0.0
13,46.4120667523,0.0
14,45.8825257538,0.0
15,45.014784869,0.0
16,44.179455738,0.0
17,43.3919618851,0.0
18,42.8709150014,0.0
19,42.3715504634,0.0
20,41.8587741652,0.0
21,41.5690801449,0.0
22,40.9937156324,0.0
23,40.6682569183,0.0
24,40.8298686287,0.0
25,40.4889863903,0.0
26,40.016668902,0.0
27,39.4620926178,0.0
28,39.1031045032,0.0
29,38.4790105953,0.0
30,37.9995401683,0.0
31,37.2276933689,0.0
32,36.6782582594,0.0
33,36.1078113924,0.0
34,35.2438705063,0.0
35,34.6850471647,0.0
36,34.1224238244,0.0
37,33.7504710083,0.0
38,33.2198123631,0.0
39,32.6920595993,0.0
40,32.4519890918,0.0
41,32.2465656314,0.0
42,32.3330714847,0.0
43,32.2805420906,0.0
44,32.260200921,0.0
45,30.9724484127,0.0
46,29.568907708,0.0
47,27.9141200289,0.0
48,26.5754028318,0.0
49,25.4009796972,0.0
50,24.4664035407,0.0
51,23.670415573,0.0
52,22.9654040453,0.0
53,22.3328160226,0.0
54,21.7853926772,0.0
55,20.9024517975,0.0
56,20.2307461409,0.0
57,19.7953109932,0.0
58,19.0245818405,0.0
59,18.2424526916,0.0
60,17.3525824025,0.0
61,16.6967473288,0.0
62,15.8428652629,0.0
63,15.2967830935,0.0
64,14.9699832034,0.0
65,14.5224774714,0.0
66,13.8883247434,0.0
67,13.0764661928,0.0
68,12.2704194049,0.0
69,11.372725589,0.0
70,10.5143729364,0.0
71,9.68820850817,0.0
72,9.18526750076,0.0
73,8.61929122041,0.0
74,8.06069140818,0.0
75,7.29175049017,0.0
76,6.87330357201,0.0
77,6.37885667938,0.0
78,6.02702150353,0.0
79,5.64165692718,0.0
80,5.30479821688,0.0
81,4.89261012014,0.0
82,4.45046909228,0.0
83,4.36798676707,0.0
84,4.14266919575,0.0
85,3.98999865883,0.0
86,4.26046915615,0.0
87,4.19653976587,0.0
88,4.25912798013,0.0
89,4.28013973777,0.0
90,4.41828086781,0.0
91,4.815492499,0.0
92,5.17671590699,0.0
93,5.8193627498,0.0
94,6.94818589978,0.0
95,8.3512795458,0.0
96,9.9727613537,0.0
97,11.6378313823,0.0
98,13.540066037,0.0
99,15.1617713742,0.0
100,16.9716884129,0.0
101,18.4657584989,0.0
102,19.9435109434,0.0
103,21.7648279782,0.0
104,23.8727096226,0.0
105,25.7271089993,0.0
106,28.2339905096,0.0
107,31.1716130516,0.0
108,33.8727415554,0.0
109,36.8222111522,0.0
110,39.6782454863,0.0
111,42.1256681931,0.0
112,44.9506319494,0.0
113,47.6030310578,0.0
114,49.3586304677,0.0
115,51.1542416289,0.0
116,53.153040957,0.0
117,55.3624049203,0.0
118,57.0869337523,0.0
119,59.7909681375,0.0
120,62.7478142025,0.0
121,65.0548604858,0.0
122,67.8885418863,0.0
123,69.9476941353,0.0
124,71.7920346918,0.0
125,73.70656346,0.0
126,75.0108571393,0.0
127,77.004068234,0.0
128,76.9908800031,0.0
129,78.4889736172,0.0
130,79.57979678,0.0
131,79.5002203361,0.0
132,78.9331264091,0.0
133,79.4742909331,0.0
134,79.9311848972,0.0
135,79.669432044,0.0
136,79.4289144777,0.0
137,79.0044322675,0.0
138,78.923738177,0.0
139,78.2292325281,0.0
140,77.7803856201,0.0
141,77.5845739212,0.0
142,77.4551504353,0.0
143,76.9656211881,0.0
144,76.0690450189,0.0
145,75.4742334541,0.0
146,74.5054573092,0.0
147,73.9955868923,0.0
148,73.6515752432,0.0
149,73.3091282995,0.0
150,72.9751754706,0.0
151,72.3803639058,0.0
152,71.9353169966,0.0
153,71.2146584153,0.0
154,70.7043409398,0.0
155,69.7581412578,0.0
156,69.2169767339,0.0
157,69.0897885413,0.0
158,68.6583769216,0.0
159,68.1965653121,0.0
160,67.2128127016,0.0
161,66.8419775322,0.0
162,66.3184718258,0.0
163,65.8528602176,0.0
164,65.0743075381,0.0
165,64.4996136136,0.0
166,64.074907874,0.0
167,63.481884544,0.0
168,62.7585436106,0.0
169,61.8872262565,0.0
170,61.0588265349,0.0
171,60.6882148948,0.0
172,60.4528385033,0.0
173,59.8718857574,0.0
174,59.3814623928,0.0
175,58.9017684364,0.0
176,58.3945803716,0.0
177,57.8364276181,0.0
178,57.1477337319,0.0
179,56.5113457105,0.0
180,55.8693694557,0.0
181,55.2926637672,0.0
182,54.7682639435,0.0
183,54.3811111324,0.0
184,53.7751231008,0.0
185,53.1436527249,0.0
186,52.8418881204,0.0
187,52.4191941449,0.0
188,51.8109708199,0.0
189,51.2870180548,0.0
190,50.7221594212,0.0
191,50.2742066306,0.0
192,49.9400302723,0.0
193,49.3597481144,0.0
194,48.6178542461,0.0
195,48.1991837986,0.0
196,47.7105486688,0.0
197,47.1950900185,0.0
198,46.8564430735,0.0
199,46.3557373595,0.0
200,45.6319493675,0.0
201,45.2839141903,0.0
202,44.8873731471,0.0
203,44.1720792699,0.0
204,43.7513970584,0.0
205,43.3731854208,0.0
206,42.8724797068,0.0
207,42.4173739774,0.0
208,41.8444682876,0.0
209,41.4660331207,0.0
210,40.9259862434,0.0
211,40.336092324,0.0
212,39.9303865781,0.0
213,39.4690220273,0.0
214,39.0523633438,0.0
215,38.4188812038,0.0
216,38.0239048659,0.0
217,37.6537402845,0.0
218,37.4436227081,0.0
219,37.0638463651,0.0
220,36.5354230133,0.0
221,36.0588584676,0.0
222,35.5997292102,0.0
223,35.1329999553,0.0
224,34.729753032,0.0
225,34.6973412782,0.0
226,34.6770001086,0.0
227,34.3133178779,0.0
228,33.4746358069,0.0
229,32.8574713084,0.0
230,32.3677185319,0.0
231,31.9456951443,0.0
232,31.535742341,0.0
233,30.9802719394,0.0
234,30.6445308758,0.0
235,30.3982015469,0.0
236,30.207754552,0.0
237,29.8125546849,0.0
238,29.5262136047,0.0
239,28.9801314353,0.0
240,28.4756257225,0.0
241,28.1159670199,0.0
242,27.7820141909,0.0
243,27.2379437856,0.0
244,26.610049879,0.0
245,26.2032264863,0.0
246,25.9651677428,0.0
247,25.7022972429,0.0
248,25.2272974026,0.0
249,25.0594268708,0.0
250,24.6047682001,0.0
251,24.2918271288,0.0
252,23.9572037119,0.0
253,23.6507449914,0.0
254,23.1455686906,0.0
255,22.6175923975,0.0
256,22.451957159,0.0
257,22.1676278428,0.0
258,21.9798632001,0.0
259,21.7724279757,0.0
260,21.5844398036,0.0
261,21.2768634364,0.0
262,21.0162282299,0.0
263,20.5588872071,0.0
264,20.4580754763,0.0
265,20.1681579267,0.0
266,19.6927110277,0.0
267,19.3263464449,0.0
268,18.7854054503,0.0
269,18.1666762465,0.0
270,17.747335211,0.0
271,17.7339234508,0.0
272,17.7278881587,0.0
273,17.5658293897,0.0
274,17.2441706742,0.0
275,16.8972531438,0.0
276,16.4694179935,0.0
277,16.0795828304,0.0
278,15.6121829875,0.0
279,15.2368772313,0.0
280,15.1693713717,0.0
281,15.0783949316,0.0
282,14.810383257,0.0
