6.700441,18.081959,4.943798,5.391528
6.64287,18.2163,4.693669,5.440257
6.762077,18.217864,4.84701,5.477363
6.871654,18.237312,5.034551,5.638751
6.932435,17.893076,5.131339,5.60701
6.855175,18.154606,5.010634,5.857139
6.695732,18.260112,4.868692,5.904304
6.705149,18.525664,4.63801,5.951692
6.755657,18.284923,4.86914,5.875245
6.812371,18.328511,4.976881,6.079998
6.970316,18.264359,5.126645,6.18908
7.178126,18.640335,5.135363,6.151974
7.143027,18.6381,5.165316,6.27268
6.910177,18.741147,4.958104,6.286986
6.832275,18.560088,5.130892,6.350468
6.725909,18.341029,4.949387,6.279386
6.671976,18.306829,4.877187,6.403221
6.702153,18.459947,4.889704,6.380645
6.820504,18.541535,4.781963,6.527727
6.899476,18.298559,4.958104,6.490621
6.873366,18.488335,5.019575,6.476092
6.961969,18.483864,5.043269,6.498668
6.854747,18.456817,4.825328,6.684868
6.873366,18.365841,5.031422,6.821892
6.852607,18.287606,5.023822,6.739857
6.754587,18.3645,4.949387,6.757292
6.934575,18.362041,5.264116,6.869057
6.824784,18.318453,5.149445,7.031339
6.885351,18.277994,5.060704,7.049668
7.005201,18.340806,4.913845,7.175962
6.906539,18.329853,4.951845,7.377586
7.000064,18.511358,4.789116,7.261351
6.929653,18.371206,4.823987,7.347186
7.015473,18.357347,4.770787,7.319692
7.095088,18.46397,4.887916,7.268727
7.026602,18.277323,5.048634,7.316339
6.904613,18.470006,4.982469,7.324386
6.782623,18.607923,4.846563,7.453586
6.715636,18.44117,4.758493,7.35948
6.661275,18.561429,4.725634,7.365292
6.996854,18.555617,4.775034,7.481974
6.755015,18.379029,4.867798,7.445762
6.746026,18.44497,4.995434,7.583233
6.891986,18.590488,4.951622,7.626374
7.164215,18.336111,4.990739,7.627492
7.212369,18.600547,4.944692,7.696339
7.055923,18.726617,5.041928,7.700809
6.958759,18.555394,5.001245,7.821068
6.716492,18.5697,4.990516,7.712656
6.786903,18.572382,4.997445,7.763174
6.748594,18.856041,4.844775,7.877174
6.707503,19.07197,4.916975,7.888797
6.631955,18.838382,4.770563,7.857056
6.761221,18.661794,4.879422,7.719362
6.802099,18.69197,5.045281,7.797597
6.738536,18.701135,5.135139,7.893044
6.662774,18.751653,5.201081,8.00548
6.685459,18.857158,5.123963,8.00928
6.620612,19.081805,4.999234,7.931939
6.647792,18.95797,5.028516,8.051527
6.692094,18.764841,5.008845,8.065833
6.687172,19.095664,5.050198,8.391291
6.697444,19.269794,5.039916,8.492774
6.881927,18.968252,4.855951,8.364691
6.746668,18.649053,5.008175,8.404703
6.942922,18.6989,4.965481,8.32088
7.07604,18.643688,5.04081,8.38928
7.085243,18.483194,5.080375,8.402468
7.028742,18.61597,5.002139,8.414315
6.973312,18.690182,5.010634,8.526974
6.725267,18.58937,4.919657,8.45388
6.687814,18.550923,4.903787,8.548432
6.914671,18.503758,4.816163,8.50775
6.888989,18.730641,4.906022,8.512891
6.73768,18.815358,4.955198,8.583079
6.739178,18.679453,4.828234,8.65595
6.892628,18.914605,4.913622,8.858691
6.791184,18.549135,4.882328,8.833209
6.750307,18.588923,4.994763,8.791632
6.711569,18.81737,4.943351,8.753856
6.972242,18.82117,4.946034,8.955479
7.001562,18.82117,4.856398,8.961515
7.088453,18.999547,4.913175,9.041091
7.037945,18.930029,4.968387,9.031926
6.928583,18.5507,4.958775,8.913903
6.877861,18.63117,4.822422,9.079538
6.703223,18.685711,4.937092,8.990797
6.766144,18.751876,5.210692,8.983644
7.131471,18.633182,5.185657,9.07462
7.196746,18.44877,5.165986,9.007562
7.403486,18.495041,5.275963,9.081997
7.234627,18.741817,4.990963,8.850421
7.013333,18.628041,5.070092,9.056515
7.074756,18.635194,5.108987,9.070597
7.115205,18.549135,5.04461,9.048468
6.85068,18.560535,5.003257,9.118879
6.821146,18.543547,4.984481,9.368785
6.971386,18.783841,5.108763,9.333691
6.960685,18.932264,5.061151,9.249867
6.970958,18.864535,5.184539,9.250091
6.837411,18.6951,5.097139,9.315809
6.711141,18.720582,5.157045,9.265738
6.789686,18.705829,5.194598,9.324303
6.818578,18.794123,5.214045,9.31402
6.993216,18.673194,5.060704,9.451044
6.973526,18.604794,5.043716,9.379291
6.863949,18.677217,5.195269,9.378844
6.809803,18.864311,5.131116,9.300609
6.766358,19.020335,5.184763,9.396726
6.832061,18.909911,5.077469,9.494856
6.82457,18.806864,5.151904,9.489491
6.851965,18.943664,5.168445,9.563032
6.927726,19.091864,5.169339,9.394714
6.985939,19.146405,5.075681,9.586726
7.026602,19.110641,4.936869,9.544926
6.992788,19.090076,5.178281,9.46982
7.342277,18.907229,5.209575,9.563479
7.079678,18.922205,5.230363,9.579797
6.967106,19.129641,5.188786,9.710114
7.047148,18.858052,5.033434,9.676585
6.852821,18.637429,5.077916,9.781197
7.009695,18.727288,5.10161,9.878656
7.091663,18.894935,5.21181,9.922691
6.889417,18.9079,5.232598,9.902797
6.888133,18.766853,5.042151,9.631209
7.038159,18.653747,5.138045,9.72755
7.187115,18.793453,5.043045,9.915538
7.175986,18.753441,5.136034,9.953761
7.102578,18.7217,5.191692,9.846467
7.001562,18.737123,5.267916,9.963373
7.107715,18.659558,5.178504,9.936326
7.117773,18.880629,5.205328,9.782538
6.994286,18.85537,5.215386,9.80422
7.006271,19.001558,5.267916,9.878879
6.973526,18.997088,5.06741,9.997126
6.94335,18.569029,5.159281,10.143761
6.962397,18.550476,5.178057,10.031997
7.213867,19.041123,5.273281,10.009867
7.136821,19.074429,5.176045,9.828808
7.266301,19.139923,5.152798,9.946832
7.251534,18.987029,5.235504,10.100173
7.110925,19.043135,5.13961,10.18802
7.149448,19.034417,5.292951,10.118726
6.97267,19.064594,5.44361,10.099726
7.207661,19.810511,5.179845,10.055467
7.386151,18.742041,5.052881,10.074914
7.159293,18.801276,5.012198,10.165444
7.074542,19.088511,5.151904,10.185785
6.943778,19.347358,5.136257,10.249491
7.113065,18.77177,5.274845,10.317891
7.128474,18.684147,5.279763,10.310738
7.192251,18.9839,5.238857,10.335773
7.243829,19.091864,5.161069,10.318561
7.061915,19.046264,5.275516,10.344267
7.022964,18.918852,5.387951,10.374444
6.929011,18.941205,5.255622,10.396797
7.225424,18.794347,5.17381,10.339797
7.251106,18.808205,5.239975,10.357232
7.162289,19.017652,5.204434,10.479726
7.115847,18.8357,5.211586,10.59842
7.082889,18.844417,5.228798,10.64402
7.19482,18.790323,5.218069,10.634185
7.015259,18.637429,5.423045,10.676208
7.338639,18.71097,5.383481,10.692526
7.308249,18.964452,5.216951,10.691408
7.336499,18.852017,5.195716,10.737902
7.240833,19.080464,5.075904,10.795349
7.136393,19.033299,5.123739,10.774561
7.156511,19.027264,5.267916,10.709514
7.091021,19.08717,5.202198,10.662126
6.958759,18.92377,5.257857,10.732985
7.164001,18.921311,5.263892,10.789538
7.374808,18.77557,5.28021,10.748408
7.036233,19.200723,5.318881,10.649385
7.053354,19.040452,5.23461,10.69722
7.138533,18.974064,5.153022,10.88789
7.246398,19.068841,5.245563,10.852573
7.40263,19.137241,5.444728,10.874702
7.309105,19.265323,5.356657,10.863973
7.479462,19.182841,5.298092,10.767855
7.317237,18.983005,5.377445,10.832679
7.192251,19.019664,5.21181,10.782161
7.543667,19.088735,5.384598,10.892361
7.218147,19.005582,5.501951,11.097785
6.990433,19.002229,5.489881,11.013961
6.980375,19.068841,5.293622,10.961208
7.055709,18.982558,5.172916,10.874479
7.348698,18.985017,5.239751,10.860173
7.169138,18.984347,5.269481,10.948467
7.316809,18.893594,5.134245,10.939079
7.18048,18.80217,5.198845,10.933938
7.1197,18.774005,5.357775,11.010608
7.468975,18.768641,5.410081,11.011726
7.211941,18.744723,5.340786,10.991161
7.192465,19.137241,5.320445,10.983785
7.16871,19.193794,5.444504,11.003902
7.217077,19.129417,5.481833,10.948243
7.508354,19.043805,5.414998,10.999432
7.092091,19.065488,5.403151,10.961208
6.978234,19.163617,5.398904,11.03922
7.057421,19.080688,5.324469,11.073867
7.036875,19.075547,5.264563,11.139137
7.320876,19.118911,5.259869,11.097785
7.062557,19.153111,5.237069,11.089961
7.208303,19.091864,5.237739,11.315279
7.419751,19.127182,5.296528,11.205973
7.142599,19.054982,5.396669,11.089737
7.012477,19.097229,5.30681,11.24889
7.137249,19.34177,5.378116,11.461467
7.076896,19.232464,5.328716,11.242855
6.963681,19.068617,5.449645,11.250008
7.031097,19.119582,5.476022,11.289796
7.02168,19.423582,5.41701,11.285102
7.142171,19.726464,5.648363,11.403573
6.988721,19.555017,5.519833,11.442467
6.974168,19.245652,5.473116,11.569431
7.062129,19.387817,5.622433,11.519584
6.991718,19.299523,5.61081,11.340984
7.07711,19.090523,5.539951,11.232126
6.983371,19.162499,5.53101,11.248667
6.970958,19.145511,5.557386,11.484043
6.967962,19.168982,5.492339,11.311479
7.140887,19.531546,5.537045,11.339196
7.365391,19.808946,5.519163,11.249561
7.131899,19.856558,5.379457,11.37742
7.179624,19.876452,5.411422,11.353726
7.23163,19.696511,5.53481,11.427267
7.425316,19.608888,5.696198,11.398208
7.47775,19.429393,5.601645,11.399773
7.403914,19.577593,5.684798,11.530761
7.335001,19.667452,5.667586,11.612796
7.342277,19.651805,5.538386,11.535902
7.278286,19.684664,5.586222,11.687455
7.242759,19.580499,5.583539,11.744231
6.976094,19.382452,5.544198,11.73842
7.149234,19.408382,5.576833,11.659514
7.238265,19.369711,5.484069,11.716514
7.223712,19.510758,5.638528,11.580384
7.193964,19.626323,5.57728,11.575467
7.210015,19.16317,5.528104,11.848396
7.116703,19.618499,5.644339,11.923949
7.155654,19.823923,5.574375,11.859796
7.136821,19.479241,5.715422,11.937137
7.418253,19.550099,5.906986,11.907855
7.531254,19.500476,5.848198,11.887067
7.482458,,5.847975,11.762337
7.547091,,5.784939,11.85242
7.784436,,5.835904,11.871643
7.836656,,5.763704,11.83342
7.811616,,5.633833,11.74222
7.777374,,5.503069,11.650349
7.65089,,5.510669,11.69349
7.628204,,5.62288,11.817325
7.513491,,5.545539,11.794525
7.576198,,5.495692,11.770608
7.538317,,5.670939,11.555349
7.509852,,5.58488,11.858678
7.605518,,5.660657,11.863372
7.474112,,5.681669,11.843031
7.522693,,5.66848,11.891984
7.492517,,5.601422,11.795196
7.450142,,5.617292,11.98989
7.53104,,5.597398,12.07349
7.432164,,5.701786,12.040631
7.477964,,5.683904,12.088914
7.414615,,5.77108,12.010008
7.312957,,5.710504,11.986984
7.367103,,5.794998,11.957255
7.475396,,5.701563,12.154184
7.293267,,5.665798,12.116631
7.280212,,5.881057,12.083325
7.479462,,6.049598,12.092937
7.510708,,6.036633,12.164243
7.463625,,5.832775,12.310878
7.62799,,5.765939,12.188384
7.57684,,5.670939,12.167596
7.420179,,5.704692,12.073937
7.459558,,5.570128,12.162902
7.32751,,5.652386,12.277572
7.375022,,5.769292,12.193749
7.617717,,5.786504,12.329655
7.571703,,5.756998,12.197325
7.604662,,5.73621,12.069914
7.719803,,5.797457,12.200008
7.70846,,6.025904,12.129819
7.873467,,6.159127,12.302384
7.770953,,6.160021,12.18749
7.663517,,6.213892,12.283831
7.736068,,6.296598,12.246949
7.686416,,6.140127,12.268184
7.543239,,5.860716,12.296349
7.47668,,5.877033,12.272431
7.500008,,5.87748,12.377043
7.497867,,5.763033,12.492384
7.529542,,5.694633,12.384866
7.767957,,5.761916,12.254996
7.716165,,5.687257,12.263266
7.742703,,5.741351,12.214761
7.901289,,5.677869,12.360278
7.675073,,5.815116,12.395372
7.649605,,5.780692,12.430466
7.610226,,5.851551,12.352902
7.589895,,5.758563,12.363408
7.527402,,5.726375,12.441866
7.699043,,5.809304,12.401184
7.501078,,5.911904,12.455502
7.595031,,5.911457,12.292549
7.49851,,5.883069,12.402525
7.42446,,5.826292,12.329208
7.553512,,5.764151,12.420631
7.386579,,5.829422,12.37369
7.167639,,6.039539,12.443878
7.088025,,5.996398,12.517866
7.34827,,6.054516,12.472266
7.42553,,6.025457,12.388666
7.462127,,5.93828,12.388219
7.60509,,5.847304,12.303502
7.718091,,5.88061,12.364972
7.671435,,5.84641,12.228172
7.718519,,5.897151,12.437172
7.758754,,5.974269,12.392466
7.650676,,5.912351,12.482772
7.655598,,5.866304,12.403643
7.723227,,5.970916,12.451478
7.846287,,5.829422,12.411466
8.003589,,5.745822,12.463772
7.866619,,5.792986,12.511384
7.953723,,5.941857,12.493278
7.741633,,6.047139,12.457737
7.694763,,6.100786,12.531055
7.725795,,6.012492,12.534855
7.65838,,5.898269,12.681713
7.753618,,5.868763,12.664949
7.870257,,5.808186,12.602584
7.838368,,5.94588,12.505572
7.748053,,6.075527,12.425772
7.73671,,5.95281,12.515855
7.80755,,5.974939,12.501325
7.888448,,5.950798,12.59476
7.86084,,5.909445,12.434713
7.834516,,6.032833,12.584478
7.799845,,5.873457,12.604372
7.895083,,6.052951,12.635666
7.844789,,5.894245,12.700937
7.830022,,5.913469,12.64036
7.822103,,5.995504,12.763972
7.927613,,5.82808,12.791913
7.892301,,5.949457,12.633208
7.792997,,6.022327,12.668078
7.666727,,5.864069,12.814937
7.659022,,5.85781,12.681713
7.847785,,5.905198,12.639466
7.754902,,5.92241,12.790572
7.875607,,5.969798,12.819855
8.029699,,5.917939,12.559219
7.98818,,5.957504,12.797502
7.878175,,5.867869,12.774702
7.842649,,6.031269,12.845337
7.817395,,6.156445,12.931396
7.795779,,6.145269,12.847349
7.616861,,6.096763,12.755702
7.623923,,6.010257,12.850925
7.504502,,5.761022,12.811807
7.591393,,6.023222,12.663831
7.768813,,6.01361,12.641478
7.656026,,5.932022,12.819184
7.683206,,5.920622,12.857855
7.734998,,6.263516,12.83036
7.861696,,6.285421,12.782302
7.757898,,6.163151,12.936537
7.997383,,6.054739,12.611525
8.18422,,6.16181,12.586266
8.283095,,6.193104,12.923572
8.077853,,6.045127,12.86836
8.043825,,6.07128,12.92156
7.881172,,6.092516,12.816949
7.768385,,5.960186,12.789902
7.843291,,5.789186,12.958443
7.707818,,5.991704,12.86389
7.80862,,6.040657,12.835278
7.795993,,6.074857,12.949502
7.767315,,6.19221,13.118266
7.858058,,6.115092,13.111337
7.803912,,6.058763,12.95889
8.120871,,6.02501,12.991749
8.169666,,5.985222,13.044278
7.933606,,6.008245,13.003596
8.04147,,6.171198,13.101278
8.16988,,6.125374,13.065513
7.985826,,6.026574,13.039137
7.629274,,5.917045,13.035784
7.638905,,5.951916,13.036902
7.718947,,6.167845,13.166772
7.844361,,6.255245,13.235172
7.95565,,6.187292,13.333078
7.910492,,6.122245,13.314525
7.887806,,6.126269,13.016113
7.889304,,6.217021,12.894737
8.013006,,6.202045,12.951513
7.742275,,6.22261,13.166996
7.936602,,6.219927,13.197172
7.721943,,6.197798,13.357219
7.732858,,6.174998,13.304019
7.896367,,6.065469,13.392537
7.995885,,6.13208,13.368396
7.962926,,6.229092,13.33129
8.009368,,6.103916,13.281666
7.967206,,6.166057,12.991525
7.894869,,6.236916,13.087419
7.994173,,6.109951,13.272948
8.005087,,6.02881,13.299325
7.946233,,6.178351,13.400584
7.898721,,6.10548,13.54856
8.069721,,6.163821,13.30536
8.197275,,6.210763,13.395443
8.070577,,6.116657,13.432325
7.945805,,5.93068,13.348948
7.700969,,6.06681,13.273172
7.700969,,6.144598,13.339337
7.737994,,6.265751,13.413325
7.740349,,6.21881,13.435231
7.838154,,6.220151,13.265348
7.801343,,6.26128,13.167443
7.581976,,6.350468,13.232937
7.760894,,6.310233,13.27496
7.849069,,6.363657,13.281443
7.912632,,6.342645,13.384043
7.876249,,6.336386,13.435231
7.88695,,6.369021,13.305807
7.9045,,6.171421,13.324137
7.939384,,6.156669,13.356548
7.956078,,6.336386,13.256407
7.936174,,6.335716,13.20276
8.083204,,6.211433,13.217513
8.132214,,6.22328,13.296419
8.195777,,6.17388,13.360125
8.105675,,6.136327,13.378678
7.98176,,6.271339,13.35476
8.101609,,6.294363,13.279207
8.056024,,6.210986,13.109996
8.170737,,6.274916,13.245007
8.272181,,6.31828,13.345596
8.239008,,6.264633,13.415784
8.418354,,6.20808,13.541184
8.737025,,6.319621,13.528219
8.46608,,6.322751,13.472113
8.67496,,6.333927,13.396784
8.460729,,6.315151,13.378678
8.272395,,6.111516,13.491113
8.20926,,6.26508,13.427631
8.249495,,6.386233,13.465407
8.302785,,6.407915,13.356548
8.157468,,6.312021,13.27876
8.310276,,6.34041,13.377337
8.324615,,6.342198,13.371525
8.204765,,6.411268,13.412431
8.231731,,6.49688,13.412431
8.282239,,6.378857,13.412654
8.100753,,6.307327,13.427631
8.209046,,6.325657,13.489772
8.151261,,6.280727,13.58276
8.297435,,6.242504,13.526878
8.182293,,6.257927,13.502066
8.275605,,6.358292,13.607572
8.258483,,6.479221,13.524643
8.197489,,6.618257,13.591031
8.241576,,6.592551,13.71509
8.253133,,6.575339,13.424948
8.252277,,6.470057,13.340007
8.29615,,6.276704,13.45289
8.256985,,6.350916,13.603995
8.256343,,6.362539,13.578737
8.261908,,6.285645,13.632831
8.237938,,6.330351,13.803607
8.250779,,6.454857,13.565101
8.381329,,6.478998,13.483066
8.257841,,6.465363,13.549454
8.375123,,6.429151,13.523525
8.336386,,6.472292,13.568678
8.232373,,6.43541,13.49469
8.220602,,6.497998,13.584101
8.303641,,6.513645,13.822831
8.15918,,6.442339,13.688937
8.125365,,6.50828,13.665913
8.297435,,6.493751,13.473231
8.301929,,6.664751,13.394101
8.102893,,6.620045,13.625454
8.225097,,6.473186,13.79936
8.149977,,6.742762,13.776113
8.128575,,6.651786,13.745489
8.203695,,6.687104,13.539619
8.072931,,6.707221,13.717995
8.206477,,6.621833,13.62456
8.317552,,6.657598,13.576948
8.246499,,6.703645,13.660325
8.270254,,6.724657,13.499384
8.235798,,6.902809,13.773878
8.361212,,6.883139,13.786842
8.31049,,6.773386,13.797572
8.203481,,6.864809,13.765831
8.229805,,6.852739,13.678654
8.181223,,6.707221,13.656525
8.174375,,6.709457,13.683125
8.18422,,6.839327,13.777454
8.281383,,6.78568,13.747948
8.219104,,6.62921,13.816795
8.328681,,6.593668,13.797572
8.369986,,6.571092,13.696313
8.258483,,6.574892,13.686478
8.344518,,6.744774,13.714642
8.277317,,6.700962,13.737219
8.386466,,6.658268,13.759125
8.31477,,6.502468,13.753313
8.269612,,6.50001,13.799137
8.26148,,6.464468,13.810984
8.335958,,6.59948,13.821489
8.246499,,6.790151,13.836019
8.19171,,6.701633,13.827078
8.124509,,6.687327,13.788631
8.059448,,6.722198,13.861948
8.179083,,6.654468,13.928336
8.03826,,6.683304,13.968795
8.206049,,6.837539,13.886537
8.331249,,6.813845,13.900395
8.353293,,6.915327,13.873572
8.310062,,6.927398,13.98556
8.34195,,6.906609,14.029819
8.592778,,6.886045,13.983101
8.390104,,6.829715,13.871784
8.342806,,6.650221,13.825737
8.414716,,6.72041,13.903301
8.401875,,6.787021,13.850101
8.416428,,6.69448,13.752419
8.609685,,6.666986,13.812548
8.655271,,6.810715,13.799137
8.325899,,6.875539,13.908219
8.150833,,6.989986,13.989807
8.377477,,6.922256,13.883184
8.620172,,6.977915,13.889442
8.602623,,6.961598,14.037642
8.463298,,6.842233,14.061336
8.259126,,6.932315,13.949348
8.390746,,6.898786,13.999419
8.273037,,6.967409,13.922078
8.338098,,6.884927,13.887431
8.491976,,6.888504,14.06156
8.31691,,7.053021,14.029148
8.275819,,7.054809,14.006795
8.450671,,7.019268,14.153878
8.402731,,7.107562,13.942642
8.466722,,7.140868,13.872231
8.488124,,7.141986,13.907995
8.368274,,7.168809,13.923419
8.383683,,7.168586,13.962313
8.529643,,7.008092,14.066478
8.396738,,7.041174,14.042784
8.44746,,6.993562,13.924313
8.485127,,6.991551,13.972148
8.414074,,6.967409,13.971254
8.467364,,7.096162,14.023113
8.465866,,7.115609,14.125936
8.71969,,7.041398,14.007689
8.876136,,7.088115,13.999866
8.57266,,7.228045,14.019984
8.465652,,7.048104,13.99696
8.569664,,7.04788,14.074748
8.618674,,7.243245,13.925207
8.680953,,7.158751,14.021325
8.773622,,7.191386,14.035854
8.719262,,7.218209,14.197689
8.453667,,7.223798,14.120348
8.486197,,7.212398,14.079442
8.659551,,7.211951,14.036301
8.589354,,7.135503,14.201936
8.540772,,6.932539,13.960301
8.686517,,7.040056,13.915595
8.495186,,7.019715,13.864184
8.570948,,7.057492,13.991819
8.650776,,7.17708,14.117442
8.42242,,7.095939,14.018195
8.532211,,6.930751,13.967678
8.648422,,6.968527,13.944878
8.62381,,7.098398,13.874242
8.67175,,7.12388,14.049713
8.596202,,6.954892,14.067372
8.489408,,6.88068,14.144266
8.690798,,7.072692,14.002101
8.615464,,7.095939,13.897713
8.337242,,7.101303,14.093078
8.405727,,7.176633,14.096878
8.489194,,7.076715,14.074301
8.584003,,6.999151,14.205289
8.445748,,7.222456,14.149183
8.391388,,7.16948,14.186066
8.668326,,7.135056,14.149183
8.692296,,7.227598,14.194783
8.58914,,7.127903,14.140242
8.649706,,7.111362,14.091289
8.636651,,7.059727,14.03876
8.732959,,7.198092,13.928784
8.653131,,7.262021,14.097101
8.836543,,7.273421,14.19836
8.908239,,7.405303,14.16416
8.765061,,7.27208,14.237254
8.818566,,7.231845,14.185619
8.876992,,7.30315,14.194113
8.835473,,7.300021,14.211995
8.787747,,7.272303,14.184501
8.807223,,7.398598,14.231219
8.761851,,7.382056,14.176007
8.660193,,7.382727,13.994725
8.617176,,7.417821,14.087936
8.418996,,7.161209,14.151866
8.669824,,7.407762,14.207301
8.796094,,7.345621,14.274583
9.033225,,7.277668,14.247313
8.97009,,7.302033,14.222948
8.939485,,7.353445,14.19076
8.899892,,7.49248,14.25156
8.745586,,7.512821,14.204172
8.80123,,7.461409,14.32376
8.897752,,7.353445,14.24776
9.023166,,7.342492,14.40736
9.010539,,7.482645,14.474195
8.967735,,7.542103,14.368242
8.942695,,7.539421,14.096878
8.756715,,7.521762,14.215125
8.825842,,7.472362,14.251336
9.1214,,7.467892,14.266089
8.887265,,7.618327,14.406019
8.814285,,7.504774,14.378078
8.810861,,7.399268,14.401325
8.833333,,7.430115,14.332254
8.773622,,7.32908,14.289113
8.808507,,7.487115,14.242395
8.872926,,7.527127,14.327783
9.070035,,7.399492,14.407583
8.781327,,7.309186,14.47196
8.734457,,7.447327,14.440666
8.746442,,7.61028,14.473525
8.716694,,7.516174,14.545277
8.725468,,7.482197,14.48023
8.7458,,7.361492,14.47956
8.769342,,7.346962,14.62843
8.895398,,7.47795,14.483583
9.096574,,7.564233,14.48336
8.909523,,7.56088,14.603619
8.958533,,7.412233,14.562713
9.044139,,7.47795,14.592442
8.912947,,7.354786,14.360195
8.970732,,7.355233,14.404454
8.85131,,7.384962,14.522701
8.833119,,7.319915,14.439548
8.985285,,7.433021,14.464583
8.790743,,7.279903,14.328007
8.848314,,7.30315,14.321748
8.807437,,7.32908,14.294701
8.816211,,7.476386,14.350807
8.733601,,7.365515,14.277042
8.637935,,7.426315,14.139795
8.920866,,7.415139,14.220713
8.974798,,7.436821,14.337619
8.984857,,7.449115,14.360195
8.872926,,7.425421,14.240831
8.886623,,7.520645,14.265866
8.920438,,7.483092,14.279725
8.922364,,7.456715,14.416748
9.014819,,7.553503,14.418313
9.195235,,7.528692,14.389254
8.865863,,7.574068,14.245301
8.888977,,7.657892,14.438207
8.888977,,7.641127,14.416972
8.868646,,7.756468,14.359078
9.051416,,7.719362,14.39663
8.825842,,7.629056,14.558689
8.951684,,7.678233,14.675819
9.004118,,7.508127,14.700854
9.094219,,7.461409,14.657713
9.110699,,7.679127,14.499901
9.171908,,7.820397,14.507054
9.004332,,7.880974,14.595348
9.014605,,7.846327,14.361536
8.872284,,7.785974,14.409595
8.775762,,7.84968,14.518007
8.831407,,7.843197,14.512419
8.833119,,7.844539,14.439995
8.939699,,7.900868,14.331583
8.87314,,7.970609,14.439325
9.05591,,7.894609,14.54796
9.022524,,7.787539,14.605407
8.981218,,7.890586,14.615242
8.910593,,7.916068,14.489395
8.974156,,7.867562,14.57836
8.807865,,7.867562,14.530077
8.795452,,7.920986,14.506607
8.898394,,8.071197,14.562713
8.962171,,8.079468,14.531419
9.071534,,8.034091,14.572325
9.123112,,8.011068,14.518901
9.105134,,8.003691,14.659501
8.935205,,7.915621,14.639607
8.954038,,7.916515,14.635583
8.918084,,8.034315,14.601607
9.238253,,7.885891,14.547736
9.471103,,7.840962,14.625077
8.998554,,7.915174,14.621948
8.871214,,7.938197,14.615019
8.868646,,7.908468,14.62843
8.84489,,7.832915,14.61636
8.865221,,7.900421,14.608536
8.904814,,7.861527,14.679619
9.192453,,7.89148,14.752713
9.270355,,7.887456,14.656148
9.10599,,7.88075,14.678277
9.126964,,7.867562,14.675148
9.192025,,7.917856,14.902254
9.343763,,7.944456,14.62776
9.161421,,7.898633,14.60943
9.095932,,7.874715,14.625972
8.94612,,7.887233,14.546172
9.006472,,8.018668,14.608313
8.882771,,8.11568,14.765677
